"E","tau","L","rho"
"2","1","400","0.7235193205388303"
"2","1","400","0.7234157852829668"
"2","1","400","0.7174646643547694"
"2","1","400","0.7284497593987216"
"2","1","400","0.7326934571705535"
"2","1","400","0.7642528172903555"
"2","1","400","0.7441231960157192"
"2","1","400","0.7594879278233192"
"2","1","400","0.741736416184566"
"2","1","400","0.7318615421792348"
"2","1","400","0.752245865237209"
"2","1","400","0.7524259196741115"
"2","1","400","0.7371049749405592"
"2","1","400","0.7322247431868407"
"2","1","400","0.6955711890868701"
"2","1","400","0.7448685003870227"
"2","1","400","0.7323797431311837"
"2","1","400","0.7495390247263991"
"2","1","400","0.7368692425694593"
"2","1","400","0.7653299797750375"
"2","1","400","0.7322893838948746"
"2","1","400","0.764911803528366"
"2","1","400","0.7221396256065103"
"2","1","400","0.7403264900180696"
"2","1","400","0.7261820049925156"
"2","1","400","0.7381861803269452"
"2","1","400","0.7119272730926259"
"2","1","400","0.7453031880325546"
"2","1","400","0.7340229729759143"
"2","1","400","0.7424683378445036"
"2","1","400","0.7604777629166051"
"2","1","400","0.7299718529011202"
"2","1","400","0.7363022785673948"
"2","1","400","0.74503125443777"
"2","1","400","0.7563690956671988"
"2","1","400","0.7436311062754319"
"2","1","400","0.7387727478659494"
"2","1","400","0.7234586151317757"
"2","1","400","0.7227381225774182"
"2","1","400","0.7626188078733837"
"2","1","400","0.7666426026799735"
"2","1","500","0.7592207341019751"
"2","1","500","0.7137448351800012"
"2","1","500","0.7266446555839606"
"2","1","500","0.7779408146492061"
"2","1","500","0.7486842025281321"
"2","1","500","0.7857499734155069"
"2","1","500","0.690466271019499"
"2","1","500","0.7406317539224317"
"2","1","500","0.7195883653512797"
"2","1","500","0.7020421340089349"
"2","1","500","0.7661201821138416"
"2","1","500","0.752744945143216"
"2","1","500","0.7655263645111491"
"2","1","500","0.7603123493323917"
"2","1","500","0.6646695470756001"
"2","1","500","0.7294215389968565"
"2","1","500","0.7512965442262604"
"2","1","500","0.7435745160907966"
"2","1","500","0.7581378822499645"
"2","1","500","0.7600863230858695"
"2","1","500","0.7397329147308922"
"2","1","500","0.7312897577033552"
"2","1","500","0.7483674671561085"
"2","1","500","0.719544728788458"
"2","1","500","0.7555373801829869"
"2","1","500","0.7399756569285616"
"2","1","500","0.7497532179995335"
"2","1","500","0.7534499400864754"
"2","1","500","0.7807903318601356"
"2","1","500","0.762285327966343"
"2","1","500","0.7522391517700298"
"2","1","500","0.7481143324484223"
"2","1","500","0.7315872975518767"
"2","1","500","0.7475594727355092"
"2","1","500","0.7500242104665221"
"2","1","500","0.7810524904099672"
"2","1","500","0.7578866917440469"
"2","1","500","0.7589341556406591"
"2","1","500","0.7267627487870953"
"2","1","500","0.7562854635537603"
"2","1","500","0.7720262800294202"
"2","1","500","0.7437633514157151"
"2","1","500","0.7458771024300863"
"2","1","500","0.7446809709382785"
"2","1","500","0.7544025506063806"
"2","1","500","0.7870403863067039"
"2","1","500","0.728864182321783"
"2","1","500","0.7416466991435655"
"2","1","500","0.7386236220112952"
"2","1","500","0.7785284575339241"
"2","1","600","0.7592367475619897"
"2","1","600","0.756078155545289"
"2","1","600","0.7622697387839925"
"2","1","600","0.7515491808281306"
"2","1","600","0.8034965812065855"
"2","1","600","0.7677966233001117"
"2","1","600","0.7374698736318537"
"2","1","600","0.7514957701809578"
"2","1","600","0.7893348479465953"
"2","1","600","0.7961625725300736"
"2","1","600","0.7912271234840171"
"2","1","600","0.739480866045585"
"2","1","600","0.783124490404884"
"2","1","600","0.7837630809621194"
"2","1","600","0.7642377139332214"
"2","1","600","0.7698069032744433"
"2","1","600","0.7610325813777241"
"2","1","600","0.7442941032165391"
"2","1","600","0.7611403539358241"
"2","1","600","0.7518397967372199"
"2","1","600","0.7691305138363281"
"2","1","600","0.7412760621086383"
"2","1","600","0.7742997673541102"
"2","1","600","0.7698547585829187"
"2","1","600","0.7958686525091782"
"2","1","600","0.7520817501126018"
"2","1","600","0.7353552503687407"
"2","1","600","0.7579769432206536"
"2","1","600","0.7680378451724478"
"2","1","600","0.7709254768579392"
"2","1","600","0.7557687747911194"
"2","1","600","0.7458575890924206"
"2","1","600","0.7448956371027359"
"2","1","600","0.740985661144024"
"2","1","600","0.7515079491653504"
"2","1","600","0.7407558573736662"
"2","1","600","0.7453964801904378"
"2","1","600","0.7454031702990139"
"2","1","600","0.7885063413795131"
"2","1","600","0.7909339991013042"
"2","1","600","0.7598098049482542"
"2","1","600","0.7227132929707368"
"2","1","600","0.7536317999271082"
"2","1","600","0.7761269133644692"
"2","1","600","0.7489307120393531"
"2","1","600","0.7722466173989627"
"2","1","600","0.7553226641034759"
"2","1","600","0.7944344111682542"
"2","1","600","0.7424367190847811"
"2","1","600","0.750651571626864"
"2","1","700","0.7583636472331249"
"2","1","700","0.75950132518763"
