E, tau, L, rho
2, 1, 200, 0.74548
2, 1, 200, 0.705171
2, 1, 100, 0.723376
2, 1, 100, 0.657924
2, 1, 100, 0.70982
2, 1, 100, 0.70458
2, 1, 100, 0.759501
2, 1, 100, 0.706466
2, 1, 100, 0.750251
2, 1, 100, 0.692728
2, 1, 100, 0.71342
2, 1, 100, 0.723939
2, 1, 100, 0.705373
2, 1, 100, 0.723937
2, 1, 100, 0.748007
2, 1, 100, 0.711367
2, 1, 100, 0.681815
2, 1, 100, 0.725675
2, 1, 100, 0.703879
2, 1, 100, 0.749261
2, 1, 100, 0.723297
2, 1, 100, 0.705742
2, 1, 100, 0.726953
2, 1, 100, 0.742691
2, 1, 100, 0.674127
2, 1, 100, 0.705473
2, 1, 100, 0.624678
2, 1, 100, 0.724557
2, 1, 100, 0.693958
2, 1, 100, 0.713639
2, 1, 100, 0.738315
2, 1, 100, 0.714537
2, 1, 100, 0.757336
2, 1, 100, 0.684493
2, 1, 100, 0.734607
2, 1, 100, 0.704721
2, 1, 100, 0.741182
2, 1, 100, 0.727719
2, 1, 100, 0.606295
2, 1, 100, 0.684312
2, 1, 100, 0.699494
2, 1, 100, 0.707594
2, 1, 100, 0.686409
2, 1, 100, 0.684086
2, 1, 100, 0.732594
2, 1, 100, 0.674227
2, 1, 100, 0.606899
2, 1, 100, 0.72698
2, 1, 100, 0.709554
2, 1, 100, 0.746297
2, 1, 100, 0.750586
2, 1, 100, 0.71753
2, 1, 100, 0.748304
2, 1, 100, 0.697444
2, 1, 100, 0.713766
2, 1, 100, 0.709146
2, 1, 100, 0.684936
2, 1, 100, 0.739288
2, 1, 100, 0.750138
2, 1, 100, 0.764214
2, 1, 100, 0.663534
2, 1, 100, 0.72932
2, 1, 100, 0.740273
2, 1, 100, 0.674539
2, 1, 100, 0.683619
2, 1, 100, 0.7498
2, 1, 100, 0.730603
2, 1, 100, 0.661922
2, 1, 100, 0.734372
2, 1, 100, 0.699735
2, 1, 100, 0.704666
2, 1, 100, 0.740739
2, 1, 100, 0.735034
2, 1, 100, 0.709673
2, 1, 100, 0.762408
2, 1, 100, 0.713516
2, 1, 100, 0.701795
2, 1, 100, 0.65806
2, 1, 100, 0.735202
2, 1, 100, 0.718385
2, 1, 100, 0.697189
2, 1, 100, 0.692364
2, 1, 100, 0.742095
2, 1, 100, 0.746252
2, 1, 100, 0.571418
2, 1, 100, 0.684819
2, 1, 100, 0.718265
2, 1, 100, 0.740267
2, 1, 100, 0.734579
2, 1, 100, 0.694893
2, 1, 100, 0.720944
2, 1, 100, 0.665143
2, 1, 100, 0.719388
2, 1, 100, 0.709943
2, 1, 100, 0.709379
2, 1, 100, 0.747931
2, 1, 100, 0.73707
2, 1, 100, 0.647069
2, 1, 100, 0.721865
2, 1, 100, 0.688296
2, 1, 100, 0.678145
2, 1, 100, 0.708104
2, 1, 100, 0.735277
2, 1, 100, 0.663983
2, 1, 100, 0.730886
2, 1, 100, 0.709513
2, 1, 100, 0.714602
2, 1, 100, 0.747521
2, 1, 100, 0.739618
2, 1, 100, 0.694717
2, 1, 100, 0.712511
2, 1, 100, 0.706416
2, 1, 100, 0.715956
2, 1, 100, 0.721472
2, 1, 100, 0.730473
2, 1, 100, 0.71336
2, 1, 100, 0.697475
2, 1, 100, 0.710671
2, 1, 100, 0.688844
2, 1, 100, 0.681777
2, 1, 100, 0.692406
2, 1, 100, 0.769995
2, 1, 100, 0.747998
2, 1, 100, 0.709592
2, 1, 100, 0.73021
2, 1, 100, 0.750114
2, 1, 100, 0.699002
2, 1, 100, 0.742065
2, 1, 100, 0.695928
2, 1, 100, 0.725106
2, 1, 100, 0.705496
2, 1, 100, 0.712776
2, 1, 100, 0.756079
2, 1, 100, 0.718253
2, 1, 100, 0.692684
2, 1, 100, 0.645487
2, 1, 100, 0.695662
2, 1, 100, 0.736895
2, 1, 100, 0.70276
2, 1, 100, 0.624529
2, 1, 100, 0.750897
2, 1, 100, 0.714843
2, 1, 100, 0.680236
2, 1, 100, 0.724844
2, 1, 100, 0.698592
2, 1, 100, 0.729318
2, 1, 100, 0.719452
2, 1, 100, 0.695703
2, 1, 100, 0.715642
2, 1, 100, 0.670215
2, 1, 100, 0.737267
2, 1, 100, 0.734242
2, 1, 100, 0.709167
2, 1, 100, 0.678897
2, 1, 100, 0.694289
2, 1, 100, 0.636931
2, 1, 100, 0.770409
2, 1, 100, 0.655387
2, 1, 100, 0.70834
2, 1, 100, 0.750199
2, 1, 100, 0.698297
2, 1, 100, 0.756217
2, 1, 100, 0.706483
2, 1, 100, 0.694217
2, 1, 100, 0.721395
2, 1, 100, 0.721843
2, 1, 100, 0.704143
2, 1, 100, 0.701923
2, 1, 100, 0.715044
2, 1, 100, 0.718702
2, 1, 100, 0.702138
2, 1, 100, 0.705635
2, 1, 100, 0.737535
2, 1, 100, 0.66874
2, 1, 100, 0.65335
2, 1, 100, 0.75626
2, 1, 100, 0.678306
2, 1, 100, 0.729931
2, 1, 100, 0.746257
2, 1, 100, 0.671581
2, 1, 100, 0.731887
2, 1, 100, 0.687673
2, 1, 100, 0.769113
2, 1, 100, 0.713246
2, 1, 100, 0.709253
2, 1, 100, 0.688403
2, 1, 100, 0.709734
2, 1, 100, 0.694224
2, 1, 100, 0.695139
2, 1, 100, 0.693063
2, 1, 100, 0.722524
2, 1, 100, 0.778897
2, 1, 100, 0.608581
2, 1, 100, 0.602368
2, 1, 100, 0.678175
2, 1, 100, 0.707257
2, 1, 100, 0.683516
2, 1, 100, 0.717133
2, 1, 100, 0.72506
2, 1, 100, 0.717669
2, 1, 100, 0.760565
2, 1, 100, 0.710499
2, 1, 100, 0.715716
2, 1, 100, 0.708427
2, 1, 100, 0.694934
2, 1, 100, 0.72594
2, 1, 100, 0.748899
2, 1, 100, 0.737003
2, 1, 100, 0.750816
2, 1, 100, 0.733625
2, 1, 100, 0.702664
2, 1, 100, 0.734888
2, 1, 100, 0.725018
2, 1, 100, 0.706187
2, 1, 100, 0.700981
2, 1, 100, 0.711658
2, 1, 100, 0.738476
2, 1, 100, 0.720109
2, 1, 100, 0.730155
2, 1, 100, 0.652768
2, 1, 100, 0.713784
2, 1, 100, 0.738657
2, 1, 100, 0.765714
2, 1, 100, 0.663588
2, 1, 100, 0.717717
2, 1, 100, 0.757252
2, 1, 100, 0.698993
2, 1, 100, 0.734298
2, 1, 100, 0.696643
2, 1, 100, 0.679769
2, 1, 100, 0.716271
2, 1, 100, 0.750054
2, 1, 100, 0.703372
2, 1, 100, 0.69478
2, 1, 100, 0.724605
2, 1, 100, 0.711431
2, 1, 100, 0.716783
2, 1, 100, 0.718779
2, 1, 100, 0.70922
2, 1, 100, 0.723337
2, 1, 100, 0.745865
2, 1, 100, 0.724218
2, 1, 100, 0.701611
2, 1, 100, 0.719199
2, 1, 100, 0.707758
2, 1, 100, 0.710242
2, 1, 100, 0.721279
2, 1, 100, 0.744033
2, 1, 100, 0.706605
2, 1, 100, 0.724368
2, 1, 100, 0.734798
2, 1, 100, 0.712498
2, 1, 300, 0.723482
2, 1, 300, 0.719844
2, 1, 300, 0.728849
2, 1, 300, 0.729853
2, 1, 300, 0.722406
2, 1, 300, 0.712099
2, 1, 300, 0.732069
2, 1, 300, 0.707789
2, 1, 300, 0.729238
2, 1, 300, 0.715065
2, 1, 300, 0.706864
2, 1, 300, 0.699681
2, 1, 300, 0.677912
2, 1, 300, 0.73505
2, 1, 300, 0.755839
2, 1, 300, 0.758109
2, 1, 300, 0.765855
2, 1, 300, 0.706525
2, 1, 300, 0.725467
2, 1, 300, 0.725107
2, 1, 300, 0.745197
2, 1, 300, 0.743663
2, 1, 300, 0.676749
2, 1, 300, 0.723904
2, 1, 300, 0.737039
2, 1, 300, 0.698327
2, 1, 300, 0.724094
2, 1, 300, 0.737837
2, 1, 300, 0.748579
2, 1, 300, 0.732893
2, 1, 300, 0.714443
2, 1, 300, 0.718343
2, 1, 300, 0.741034
2, 1, 300, 0.71307
2, 1, 300, 0.728491
2, 1, 300, 0.74143
2, 1, 300, 0.711626
2, 1, 300, 0.706753
2, 1, 300, 0.737317
2, 1, 300, 0.747264
2, 1, 300, 0.751668
2, 1, 300, 0.75444
2, 1, 300, 0.728723
2, 1, 300, 0.742437
2, 1, 300, 0.714596
2, 1, 300, 0.7363
2, 1, 300, 0.740597
2, 1, 300, 0.734545
2, 1, 300, 0.722638
2, 1, 300, 0.697418
2, 1, 300, 0.695369
2, 1, 300, 0.734572
2, 1, 300, 0.728639
2, 1, 300, 0.740876
2, 1, 300, 0.769517
2, 1, 300, 0.759889
2, 1, 300, 0.729845
2, 1, 300, 0.743467
2, 1, 300, 0.741636
2, 1, 300, 0.697748
2, 1, 300, 0.667397
2, 1, 300, 0.682158
2, 1, 300, 0.66476
2, 1, 300, 0.723555
2, 1, 300, 0.711816
2, 1, 300, 0.732522
2, 1, 300, 0.708942
2, 1, 300, 0.745179
2, 1, 300, 0.700024
2, 1, 300, 0.722094
2, 1, 300, 0.709381
2, 1, 300, 0.75874
2, 1, 300, 0.741972
2, 1, 300, 0.725034
2, 1, 300, 0.658917
2, 1, 300, 0.683873
2, 1, 300, 0.75376
2, 1, 300, 0.711541
2, 1, 300, 0.714532
2, 1, 300, 0.738189
2, 1, 300, 0.723814
2, 1, 300, 0.720109
2, 1, 300, 0.694578
2, 1, 300, 0.735606
2, 1, 300, 0.699406
2, 1, 300, 0.704967
2, 1, 300, 0.716222
2, 1, 300, 0.749537
2, 1, 300, 0.71507
2, 1, 300, 0.772813
2, 1, 300, 0.741552
2, 1, 300, 0.737025
2, 1, 300, 0.717059
2, 1, 300, 0.717079
2, 1, 300, 0.725395
2, 1, 300, 0.738995
2, 1, 300, 0.753281
2, 1, 300, 0.71463
2, 1, 300, 0.74455
2, 1, 300, 0.712746
2, 1, 300, 0.743047
2, 1, 300, 0.705246
2, 1, 300, 0.686622
2, 1, 300, 0.710766
2, 1, 300, 0.71582
2, 1, 300, 0.718707
2, 1, 300, 0.733608
2, 1, 300, 0.699829
2, 1, 300, 0.738548
2, 1, 300, 0.751735
2, 1, 300, 0.703912
2, 1, 300, 0.765318
2, 1, 300, 0.71175
2, 1, 300, 0.74225
2, 1, 300, 0.715984
2, 1, 300, 0.704113
2, 1, 300, 0.730828
2, 1, 300, 0.725016
2, 1, 300, 0.724193
2, 1, 300, 0.68512
2, 1, 300, 0.702849
2, 1, 300, 0.728401
2, 1, 300, 0.709198
2, 1, 300, 0.677369
2, 1, 300, 0.737925
2, 1, 300, 0.674748
2, 1, 300, 0.622353
2, 1, 300, 0.706909
2, 1, 300, 0.729122
2, 1, 300, 0.732867
2, 1, 300, 0.729203
2, 1, 300, 0.751239
2, 1, 300, 0.740949
2, 1, 300, 0.740478
2, 1, 300, 0.717976
2, 1, 300, 0.756434
2, 1, 300, 0.729961
2, 1, 300, 0.692433
2, 1, 300, 0.685329
2, 1, 300, 0.70645
2, 1, 300, 0.705925
2, 1, 300, 0.7149
2, 1, 300, 0.731771
2, 1, 300, 0.69909
2, 1, 300, 0.671786
2, 1, 300, 0.709706
2, 1, 300, 0.741637
2, 1, 300, 0.707337
2, 1, 300, 0.739631
2, 1, 300, 0.734031
2, 1, 300, 0.703222
2, 1, 300, 0.752673
2, 1, 300, 0.713665
2, 1, 300, 0.723931
2, 1, 300, 0.717688
2, 1, 300, 0.71948
2, 1, 300, 0.726183
2, 1, 300, 0.681889
2, 1, 300, 0.709055
2, 1, 300, 0.727505
2, 1, 300, 0.721456
2, 1, 300, 0.704437
2, 1, 300, 0.698049
2, 1, 300, 0.729916
2, 1, 300, 0.736192
2, 1, 300, 0.734495
2, 1, 300, 0.748088
2, 1, 300, 0.75941
2, 1, 300, 0.713424
2, 1, 300, 0.726781
2, 1, 300, 0.754955
2, 1, 300, 0.701374
2, 1, 300, 0.659817
2, 1, 300, 0.667316
2, 1, 300, 0.670507
2, 1, 300, 0.706202
2, 1, 300, 0.728705
2, 1, 300, 0.726491
2, 1, 300, 0.727895
2, 1, 300, 0.708702
2, 1, 300, 0.705618
2, 1, 300, 0.725701
2, 1, 300, 0.726128
2, 1, 300, 0.735978
2, 1, 300, 0.749414
2, 1, 300, 0.695009
2, 1, 300, 0.707499
2, 1, 300, 0.723411
2, 1, 300, 0.72142
2, 1, 300, 0.753345
2, 1, 300, 0.711114
2, 1, 300, 0.729383
2, 1, 300, 0.749961
2, 1, 300, 0.711935
2, 1, 300, 0.725712
2, 1, 300, 0.722174
2, 1, 300, 0.624192
2, 1, 300, 0.73981
2, 1, 300, 0.76508
2, 1, 300, 0.693195
2, 1, 300, 0.69047
2, 1, 300, 0.693659
2, 1, 300, 0.708859
2, 1, 300, 0.698802
2, 1, 300, 0.753983
2, 1, 300, 0.689705
2, 1, 300, 0.722169
2, 1, 300, 0.709375
2, 1, 300, 0.698471
2, 1, 300, 0.748001
2, 1, 300, 0.707593
2, 1, 300, 0.712849
2, 1, 300, 0.7416
2, 1, 300, 0.761452
2, 1, 300, 0.710504
2, 1, 300, 0.745058
2, 1, 300, 0.71666
2, 1, 300, 0.69681
2, 1, 300, 0.727998
2, 1, 300, 0.773862
2, 1, 300, 0.68699
2, 1, 300, 0.726724
2, 1, 300, 0.73069
2, 1, 300, 0.710308
2, 1, 300, 0.719466
2, 1, 300, 0.734959
2, 1, 300, 0.700329
2, 1, 300, 0.704735
2, 1, 300, 0.689996
2, 1, 300, 0.721681
2, 1, 300, 0.683633
2, 1, 300, 0.756427
2, 1, 300, 0.756694
2, 1, 300, 0.740578
2, 1, 300, 0.712758
2, 1, 300, 0.684046
2, 1, 300, 0.758131
2, 1, 300, 0.698807
2, 1, 300, 0.714882
2, 1, 300, 0.686139
2, 1, 300, 0.739015
2, 1, 300, 0.753835
2, 1, 300, 0.707197
2, 1, 300, 0.694589
2, 1, 300, 0.732299
2, 1, 300, 0.717665
2, 1, 300, 0.710502
2, 1, 300, 0.726283
2, 1, 300, 0.755108
2, 1, 300, 0.730688
2, 1, 400, 0.731002
2, 1, 400, 0.719609
2, 1, 400, 0.751235
2, 1, 400, 0.763423
2, 1, 400, 0.715035
2, 1, 400, 0.730067
2, 1, 400, 0.720817
2, 1, 400, 0.734289
2, 1, 400, 0.718943
2, 1, 400, 0.733595
2, 1, 400, 0.730703
2, 1, 400, 0.708703
2, 1, 400, 0.69151
2, 1, 400, 0.734736
2, 1, 400, 0.724977
2, 1, 400, 0.712629
2, 1, 400, 0.688096
2, 1, 400, 0.715054
2, 1, 400, 0.74838
2, 1, 400, 0.693441
2, 1, 400, 0.726578
2, 1, 400, 0.727355
2, 1, 400, 0.699202
2, 1, 400, 0.715607
2, 1, 400, 0.713592
2, 1, 400, 0.72537
2, 1, 400, 0.735287
2, 1, 400, 0.737115
2, 1, 400, 0.729415
2, 1, 400, 0.747802
2, 1, 400, 0.752011
2, 1, 400, 0.683823
2, 1, 400, 0.724606
2, 1, 400, 0.695506
2, 1, 400, 0.678944
2, 1, 400, 0.710428
2, 1, 400, 0.728816
2, 1, 400, 0.735353
2, 1, 400, 0.71835
2, 1, 400, 0.701208
2, 1, 400, 0.718411
2, 1, 400, 0.741189
2, 1, 400, 0.746631
2, 1, 400, 0.760992
2, 1, 400, 0.7323
2, 1, 400, 0.764666
2, 1, 400, 0.747938
2, 1, 400, 0.730842
2, 1, 400, 0.704472
2, 1, 400, 0.745098
2, 1, 400, 0.740475
2, 1, 400, 0.750833
2, 1, 400, 0.716775
2, 1, 400, 0.74098
2, 1, 400, 0.72444
2, 1, 400, 0.742904
2, 1, 400, 0.686298
2, 1, 400, 0.72718
2, 1, 400, 0.747875
2, 1, 400, 0.742388
2, 1, 400, 0.759947
2, 1, 400, 0.734356
2, 1, 400, 0.740249
2, 1, 400, 0.736464
2, 1, 400, 0.678034
2, 1, 400, 0.747178
2, 1, 400, 0.736283
2, 1, 400, 0.712586
2, 1, 400, 0.724542
2, 1, 400, 0.718052
2, 1, 400, 0.732786
2, 1, 400, 0.745038
2, 1, 400, 0.700009
2, 1, 400, 0.74368
2, 1, 400, 0.740277
2, 1, 400, 0.689883
2, 1, 400, 0.74932
2, 1, 400, 0.727462
2, 1, 400, 0.726772
2, 1, 400, 0.718705
2, 1, 400, 0.730547
2, 1, 400, 0.751425
2, 1, 400, 0.685421
2, 1, 400, 0.714045
2, 1, 400, 0.729381
2, 1, 400, 0.743417
2, 1, 400, 0.73648
2, 1, 400, 0.75325
2, 1, 400, 0.727114
2, 1, 400, 0.729635
2, 1, 400, 0.749429
2, 1, 400, 0.712466
2, 1, 400, 0.73722
2, 1, 400, 0.73806
2, 1, 400, 0.727843
2, 1, 400, 0.718063
2, 1, 400, 0.74121
2, 1, 400, 0.702694
2, 1, 400, 0.71077
2, 1, 400, 0.7067
2, 1, 400, 0.734982
2, 1, 400, 0.721779
2, 1, 400, 0.698009
2, 1, 400, 0.741725
2, 1, 400, 0.721052
2, 1, 400, 0.774902
2, 1, 400, 0.677473
2, 1, 400, 0.731476
2, 1, 400, 0.742509
2, 1, 400, 0.719779
2, 1, 400, 0.731964
2, 1, 400, 0.711072
2, 1, 400, 0.768581
2, 1, 400, 0.746154
2, 1, 400, 0.702043
2, 1, 400, 0.760382
2, 1, 400, 0.777252
2, 1, 400, 0.735834
2, 1, 400, 0.696274
2, 1, 400, 0.732367
2, 1, 400, 0.726484
2, 1, 400, 0.735851
2, 1, 400, 0.70838
2, 1, 400, 0.735286
2, 1, 400, 0.70813
2, 1, 400, 0.739987
2, 1, 400, 0.714759
2, 1, 400, 0.753817
2, 1, 400, 0.713304
2, 1, 400, 0.710055
2, 1, 400, 0.698234
2, 1, 400, 0.713792
2, 1, 400, 0.662924
2, 1, 400, 0.749783
2, 1, 400, 0.740307
2, 1, 400, 0.718615
2, 1, 400, 0.715823
2, 1, 400, 0.741403
2, 1, 400, 0.751065
2, 1, 400, 0.748871
2, 1, 400, 0.732674
2, 1, 400, 0.770784
2, 1, 400, 0.737523
2, 1, 400, 0.709003
2, 1, 400, 0.718695
2, 1, 400, 0.725194
2, 1, 400, 0.750551
2, 1, 400, 0.730448
2, 1, 400, 0.730333
2, 1, 400, 0.687937
2, 1, 400, 0.702836
2, 1, 400, 0.705123
2, 1, 400, 0.688662
2, 1, 400, 0.756854
2, 1, 400, 0.703355
2, 1, 400, 0.72672
2, 1, 400, 0.697833
2, 1, 400, 0.746526
2, 1, 400, 0.735896
2, 1, 400, 0.759325
2, 1, 400, 0.75587
2, 1, 400, 0.7343
2, 1, 400, 0.704084
2, 1, 400, 0.743029
2, 1, 400, 0.697971
2, 1, 400, 0.698017
2, 1, 400, 0.712874
2, 1, 400, 0.726673
2, 1, 400, 0.758169
2, 1, 400, 0.730184
2, 1, 400, 0.716803
2, 1, 400, 0.729669
2, 1, 400, 0.734216
2, 1, 400, 0.731392
2, 1, 400, 0.693409
2, 1, 400, 0.722896
2, 1, 400, 0.744602
2, 1, 400, 0.7558
2, 1, 400, 0.725275
2, 1, 400, 0.768435
2, 1, 400, 0.730505
2, 1, 400, 0.718959
2, 1, 400, 0.721943
2, 1, 400, 0.750431
2, 1, 400, 0.736896
2, 1, 400, 0.763991
2, 1, 400, 0.731992
2, 1, 400, 0.715051
2, 1, 400, 0.719509
2, 1, 400, 0.714286
2, 1, 400, 0.757166
2, 1, 400, 0.739859
2, 1, 400, 0.688393
2, 1, 400, 0.733011
2, 1, 400, 0.720421
2, 1, 400, 0.745689
2, 1, 400, 0.754789
2, 1, 400, 0.736976
2, 1, 400, 0.754437
2, 1, 400, 0.755595
2, 1, 400, 0.756946
2, 1, 400, 0.725043
2, 1, 400, 0.732261
2, 1, 400, 0.724354
2, 1, 400, 0.702279
2, 1, 400, 0.773792
2, 1, 400, 0.731957
2, 1, 400, 0.749832
2, 1, 400, 0.717862
2, 1, 400, 0.747413
2, 1, 400, 0.727628
2, 1, 400, 0.736826
2, 1, 400, 0.756798
2, 1, 400, 0.740375
2, 1, 400, 0.726944
2, 1, 400, 0.713811
2, 1, 400, 0.729076
2, 1, 400, 0.739041
2, 1, 400, 0.717787
2, 1, 400, 0.734641
2, 1, 400, 0.749152
2, 1, 400, 0.721955
2, 1, 400, 0.726979
2, 1, 400, 0.713983
2, 1, 400, 0.748596
2, 1, 400, 0.769928
2, 1, 400, 0.742801
2, 1, 400, 0.742124
2, 1, 400, 0.701376
2, 1, 400, 0.743834
2, 1, 400, 0.74615
2, 1, 400, 0.725908
2, 1, 400, 0.701938
2, 1, 400, 0.727013
2, 1, 400, 0.772724
2, 1, 400, 0.71808
2, 1, 400, 0.704799
2, 1, 400, 0.720843
2, 1, 400, 0.729379
2, 1, 400, 0.747371
2, 1, 400, 0.724709
2, 1, 400, 0.729889
2, 1, 400, 0.741946
2, 1, 400, 0.721153
2, 1, 400, 0.706072
2, 1, 400, 0.740549
2, 1, 400, 0.711373
2, 1, 400, 0.73447
2, 1, 400, 0.725539
2, 1, 400, 0.662052
2, 1, 500, 0.726928
2, 1, 500, 0.720326
2, 1, 500, 0.72484
2, 1, 500, 0.751806
2, 1, 500, 0.766888
2, 1, 500, 0.755307
2, 1, 500, 0.760751
2, 1, 500, 0.751537
2, 1, 500, 0.723466
2, 1, 500, 0.69886
2, 1, 500, 0.751736
2, 1, 500, 0.660081
2, 1, 500, 0.754008
2, 1, 500, 0.777572
2, 1, 500, 0.745924
2, 1, 500, 0.788691
2, 1, 500, 0.759548
2, 1, 500, 0.757545
2, 1, 500, 0.733357
2, 1, 500, 0.741911
2, 1, 500, 0.75291
2, 1, 500, 0.694379
2, 1, 500, 0.755625
2, 1, 500, 0.782936
2, 1, 500, 0.736343
2, 1, 500, 0.740669
2, 1, 500, 0.749431
2, 1, 500, 0.726633
2, 1, 500, 0.726546
2, 1, 500, 0.730789
2, 1, 500, 0.715514
2, 1, 500, 0.719351
2, 1, 500, 0.740932
2, 1, 500, 0.736883
2, 1, 500, 0.722273
2, 1, 500, 0.758197
2, 1, 500, 0.760706
2, 1, 500, 0.715878
2, 1, 500, 0.725062
2, 1, 500, 0.724681
2, 1, 500, 0.768059
2, 1, 500, 0.7323
2, 1, 500, 0.720682
2, 1, 500, 0.753253
2, 1, 500, 0.742606
2, 1, 500, 0.743639
2, 1, 500, 0.70986
2, 1, 500, 0.725883
2, 1, 500, 0.697479
2, 1, 500, 0.698495
2, 1, 500, 0.711593
2, 1, 500, 0.711074
2, 1, 500, 0.714064
2, 1, 500, 0.717933
2, 1, 500, 0.699624
2, 1, 500, 0.724156
2, 1, 500, 0.658265
2, 1, 500, 0.718818
2, 1, 500, 0.762072
2, 1, 500, 0.758981
2, 1, 500, 0.755084
2, 1, 500, 0.751172
2, 1, 500, 0.772788
2, 1, 500, 0.727719
2, 1, 500, 0.720526
2, 1, 500, 0.777933
2, 1, 500, 0.759773
2, 1, 500, 0.75969
2, 1, 500, 0.729598
2, 1, 500, 0.739714
2, 1, 500, 0.747659
2, 1, 500, 0.757376
2, 1, 500, 0.712587
2, 1, 500, 0.704158
2, 1, 500, 0.769859
2, 1, 500, 0.768765
2, 1, 500, 0.73565
2, 1, 500, 0.760109
2, 1, 500, 0.739879
2, 1, 500, 0.695612
2, 1, 500, 0.702317
2, 1, 500, 0.73504
2, 1, 500, 0.742584
2, 1, 500, 0.696657
2, 1, 500, 0.728984
2, 1, 500, 0.740772
2, 1, 500, 0.737854
2, 1, 500, 0.733034
2, 1, 500, 0.712598
2, 1, 500, 0.750406
2, 1, 500, 0.725782
2, 1, 500, 0.734645
2, 1, 500, 0.737985
2, 1, 500, 0.76135
2, 1, 500, 0.738667
2, 1, 500, 0.708929
2, 1, 500, 0.702029
2, 1, 500, 0.68204
2, 1, 500, 0.713638
2, 1, 500, 0.725325
2, 1, 500, 0.72066
2, 1, 500, 0.746172
2, 1, 500, 0.736132
2, 1, 500, 0.72509
2, 1, 500, 0.718377
2, 1, 500, 0.711876
2, 1, 500, 0.761995
2, 1, 500, 0.720544
2, 1, 500, 0.773281
2, 1, 500, 0.774012
2, 1, 500, 0.75877
2, 1, 500, 0.722734
2, 1, 500, 0.709508
2, 1, 500, 0.71138
2, 1, 500, 0.74722
2, 1, 500, 0.732117
2, 1, 500, 0.742734
2, 1, 500, 0.768617
2, 1, 500, 0.71053
2, 1, 500, 0.72226
2, 1, 500, 0.747465
2, 1, 500, 0.760876
2, 1, 500, 0.732435
2, 1, 500, 0.763731
2, 1, 500, 0.747382
2, 1, 500, 0.738093
2, 1, 500, 0.760809
2, 1, 500, 0.736189
2, 1, 500, 0.747155
2, 1, 500, 0.744136
2, 1, 500, 0.728121
2, 1, 500, 0.754534
2, 1, 500, 0.734183
2, 1, 500, 0.721338
2, 1, 500, 0.734637
2, 1, 500, 0.75924
2, 1, 500, 0.740494
2, 1, 500, 0.728656
2, 1, 500, 0.707047
2, 1, 500, 0.744009
2, 1, 500, 0.76992
2, 1, 500, 0.793045
2, 1, 500, 0.725668
2, 1, 500, 0.699539
2, 1, 500, 0.723243
2, 1, 500, 0.712452
2, 1, 500, 0.757145
2, 1, 500, 0.705752
2, 1, 500, 0.801199
2, 1, 500, 0.740378
2, 1, 500, 0.746884
2, 1, 500, 0.74147
2, 1, 500, 0.754372
2, 1, 500, 0.732435
2, 1, 500, 0.760366
2, 1, 500, 0.725195
2, 1, 500, 0.763852
2, 1, 500, 0.77232
2, 1, 500, 0.740462
2, 1, 500, 0.698142
2, 1, 500, 0.728574
2, 1, 500, 0.761553
2, 1, 500, 0.734744
2, 1, 500, 0.702675
2, 1, 500, 0.685493
2, 1, 500, 0.710533
2, 1, 500, 0.718409
2, 1, 500, 0.767369
2, 1, 500, 0.739863
2, 1, 500, 0.748635
2, 1, 500, 0.731148
2, 1, 500, 0.726675
2, 1, 500, 0.735072
2, 1, 500, 0.76498
2, 1, 500, 0.685579
2, 1, 500, 0.720241
2, 1, 500, 0.740445
2, 1, 500, 0.740659
2, 1, 500, 0.746621
2, 1, 500, 0.76788
2, 1, 500, 0.737025
2, 1, 500, 0.74172
2, 1, 500, 0.723524
2, 1, 500, 0.738399
2, 1, 500, 0.714242
2, 1, 500, 0.752605
2, 1, 500, 0.651142
2, 1, 500, 0.700328
2, 1, 500, 0.726371
2, 1, 500, 0.654826
2, 1, 500, 0.743237
2, 1, 500, 0.738393
2, 1, 500, 0.714754
2, 1, 500, 0.734831
2, 1, 500, 0.704571
2, 1, 500, 0.738587
2, 1, 500, 0.775401
2, 1, 500, 0.737216
2, 1, 500, 0.768025
2, 1, 500, 0.713297
2, 1, 500, 0.777098
2, 1, 500, 0.711957
2, 1, 500, 0.711649
2, 1, 500, 0.764751
2, 1, 500, 0.753997
2, 1, 500, 0.688758
2, 1, 500, 0.711762
2, 1, 500, 0.713721
2, 1, 500, 0.789972
2, 1, 500, 0.739876
2, 1, 500, 0.739821
2, 1, 500, 0.694736
2, 1, 500, 0.741006
2, 1, 500, 0.742495
2, 1, 500, 0.713464
2, 1, 500, 0.736997
2, 1, 500, 0.644465
2, 1, 500, 0.718913
2, 1, 500, 0.736958
2, 1, 500, 0.753364
2, 1, 500, 0.737608
2, 1, 500, 0.712195
2, 1, 500, 0.696192
2, 1, 500, 0.719495
2, 1, 500, 0.733694
2, 1, 500, 0.768909
2, 1, 500, 0.751961
2, 1, 500, 0.710479
2, 1, 500, 0.706155
2, 1, 500, 0.72894
2, 1, 500, 0.752908
2, 1, 500, 0.737812
2, 1, 500, 0.732096
2, 1, 500, 0.764879
2, 1, 500, 0.703799
2, 1, 500, 0.735467
2, 1, 500, 0.765504
2, 1, 500, 0.768296
2, 1, 500, 0.734858
2, 1, 500, 0.670853
2, 1, 500, 0.716084
2, 1, 500, 0.695569
2, 1, 500, 0.750928
2, 1, 500, 0.722743
2, 1, 500, 0.723042
2, 1, 500, 0.753741
2, 1, 500, 0.711466
