E, tau, L, rho
3, 2, 200, 0.824925
3, 2, 200, 0.909673
3, 2, 100, 0.806085
3, 2, 100, 0.778083
3, 2, 100, 0.785567
3, 2, 100, 0.840609
3, 2, 100, 0.804091
3, 2, 100, 0.878119
3, 2, 100, 0.866993
3, 2, 100, 0.832831
3, 2, 100, 0.774995
3, 2, 100, 0.817162
3, 2, 100, 0.86142
3, 2, 100, 0.739383
3, 2, 100, 0.800428
3, 2, 100, 0.861231
3, 2, 100, 0.771237
3, 2, 100, 0.839324
3, 2, 100, 0.722534
3, 2, 100, 0.901301
3, 2, 100, 0.852331
3, 2, 100, 0.869557
3, 2, 100, 0.818271
3, 2, 100, 0.840309
3, 2, 100, 0.848577
3, 2, 100, 0.811308
3, 2, 100, 0.806674
3, 2, 100, 0.849091
3, 2, 100, 0.831061
3, 2, 100, 0.762511
3, 2, 100, 0.759999
3, 2, 100, 0.825105
3, 2, 100, 0.83642
3, 2, 100, 0.812933
3, 2, 100, 0.846048
3, 2, 100, 0.804147
3, 2, 100, 0.835814
3, 2, 100, 0.705287
3, 2, 100, 0.793936
3, 2, 100, 0.743884
3, 2, 100, 0.822045
3, 2, 100, 0.790335
3, 2, 100, 0.89001
3, 2, 100, 0.840134
3, 2, 100, 0.762078
3, 2, 100, 0.753689
3, 2, 100, 0.776439
3, 2, 100, 0.839986
3, 2, 100, 0.764892
3, 2, 100, 0.856655
3, 2, 100, 0.818957
3, 2, 100, 0.866569
3, 2, 100, 0.8373
3, 2, 100, 0.787506
3, 2, 100, 0.729352
3, 2, 100, 0.843927
3, 2, 100, 0.764226
3, 2, 100, 0.777514
3, 2, 100, 0.803847
3, 2, 100, 0.757816
3, 2, 100, 0.816558
3, 2, 100, 0.682887
3, 2, 100, 0.81208
3, 2, 100, 0.756679
3, 2, 100, 0.746896
3, 2, 100, 0.823855
3, 2, 100, 0.799491
3, 2, 100, 0.815986
3, 2, 100, 0.865133
3, 2, 100, 0.777993
3, 2, 100, 0.84704
3, 2, 100, 0.766879
3, 2, 100, 0.761845
3, 2, 100, 0.767019
3, 2, 100, 0.770748
3, 2, 100, 0.828528
3, 2, 100, 0.867875
3, 2, 100, 0.836751
3, 2, 100, 0.817691
3, 2, 100, 0.774044
3, 2, 100, 0.827182
3, 2, 100, 0.755875
3, 2, 100, 0.756127
3, 2, 100, 0.807213
3, 2, 100, 0.769049
3, 2, 100, 0.675855
3, 2, 100, 0.761049
3, 2, 100, 0.840601
3, 2, 100, 0.781567
3, 2, 100, 0.844506
3, 2, 100, 0.813942
3, 2, 100, 0.836352
3, 2, 100, 0.812532
3, 2, 100, 0.781273
3, 2, 100, 0.835985
3, 2, 100, 0.790318
3, 2, 100, 0.808669
3, 2, 100, 0.784113
3, 2, 100, 0.845989
3, 2, 100, 0.787755
3, 2, 100, 0.760371
3, 2, 100, 0.852966
3, 2, 100, 0.820444
3, 2, 100, 0.83323
3, 2, 100, 0.838549
3, 2, 100, 0.810802
3, 2, 100, 0.836031
3, 2, 100, 0.688121
3, 2, 100, 0.848426
3, 2, 100, 0.818838
3, 2, 100, 0.819638
3, 2, 100, 0.849764
3, 2, 100, 0.75044
3, 2, 100, 0.754131
3, 2, 100, 0.917276
3, 2, 100, 0.793799
3, 2, 100, 0.828201
3, 2, 100, 0.827756
3, 2, 100, 0.764728
3, 2, 100, 0.861385
3, 2, 100, 0.858764
3, 2, 100, 0.831539
3, 2, 100, 0.845903
3, 2, 100, 0.858869
3, 2, 100, 0.887664
3, 2, 100, 0.73557
3, 2, 100, 0.778575
3, 2, 100, 0.768919
3, 2, 100, 0.779639
3, 2, 100, 0.761248
3, 2, 100, 0.817346
3, 2, 100, 0.850637
3, 2, 100, 0.801726
3, 2, 100, 0.781661
3, 2, 100, 0.860639
3, 2, 100, 0.845854
3, 2, 100, 0.76575
3, 2, 100, 0.847446
3, 2, 100, 0.860044
3, 2, 100, 0.818007
3, 2, 100, 0.878224
3, 2, 100, 0.818876
3, 2, 100, 0.855977
3, 2, 100, 0.873636
3, 2, 100, 0.75403
3, 2, 100, 0.873033
3, 2, 100, 0.812706
3, 2, 100, 0.802491
3, 2, 100, 0.82132
3, 2, 100, 0.781331
3, 2, 100, 0.794182
3, 2, 100, 0.812592
3, 2, 100, 0.820487
3, 2, 100, 0.843815
3, 2, 100, 0.748801
3, 2, 100, 0.825048
3, 2, 100, 0.784916
3, 2, 100, 0.814335
3, 2, 100, 0.835678
3, 2, 100, 0.865837
3, 2, 100, 0.784938
3, 2, 100, 0.801778
3, 2, 100, 0.777801
3, 2, 100, 0.85652
3, 2, 100, 0.838863
3, 2, 100, 0.817588
3, 2, 100, 0.797716
3, 2, 100, 0.840937
3, 2, 100, 0.859609
3, 2, 100, 0.853144
3, 2, 100, 0.81364
3, 2, 100, 0.782561
3, 2, 100, 0.811283
3, 2, 100, 0.803904
3, 2, 100, 0.76769
3, 2, 100, 0.827942
3, 2, 100, 0.849123
3, 2, 100, 0.77925
3, 2, 100, 0.797229
3, 2, 100, 0.794393
3, 2, 100, 0.791013
3, 2, 100, 0.778096
3, 2, 100, 0.741661
3, 2, 100, 0.769099
3, 2, 100, 0.78282
3, 2, 100, 0.902834
3, 2, 100, 0.82168
3, 2, 100, 0.759477
3, 2, 100, 0.790291
3, 2, 100, 0.79603
3, 2, 100, 0.876537
3, 2, 100, 0.820463
3, 2, 100, 0.826599
3, 2, 100, 0.762095
3, 2, 100, 0.89668
3, 2, 100, 0.819671
3, 2, 100, 0.832813
3, 2, 100, 0.815533
3, 2, 100, 0.836631
3, 2, 100, 0.760819
3, 2, 100, 0.845183
3, 2, 100, 0.721896
3, 2, 100, 0.839095
3, 2, 100, 0.817378
3, 2, 100, 0.816046
3, 2, 100, 0.806356
3, 2, 100, 0.853421
3, 2, 100, 0.784513
3, 2, 100, 0.848595
3, 2, 100, 0.816223
3, 2, 100, 0.796929
3, 2, 100, 0.834116
3, 2, 100, 0.869951
3, 2, 100, 0.808705
3, 2, 100, 0.865556
3, 2, 100, 0.881235
3, 2, 100, 0.836442
3, 2, 100, 0.732355
3, 2, 100, 0.832767
3, 2, 100, 0.758871
3, 2, 100, 0.816624
3, 2, 100, 0.774854
3, 2, 100, 0.867261
3, 2, 100, 0.80401
3, 2, 100, 0.763923
3, 2, 100, 0.769597
3, 2, 100, 0.751731
3, 2, 100, 0.829477
3, 2, 100, 0.854867
3, 2, 100, 0.823463
3, 2, 100, 0.828801
3, 2, 100, 0.748999
3, 2, 100, 0.841731
3, 2, 100, 0.870623
3, 2, 100, 0.806634
3, 2, 100, 0.824733
3, 2, 100, 0.753076
3, 2, 100, 0.803222
3, 2, 100, 0.769921
3, 2, 100, 0.797258
3, 2, 100, 0.762694
3, 2, 100, 0.826698
3, 2, 100, 0.827673
3, 2, 100, 0.763319
3, 2, 100, 0.778797
3, 2, 100, 0.715448
3, 2, 100, 0.835889
3, 2, 100, 0.714514
3, 2, 100, 0.756598
3, 2, 100, 0.868779
3, 2, 100, 0.759489
3, 2, 100, 0.85029
3, 2, 300, 0.858663
3, 2, 300, 0.890674
3, 2, 300, 0.775174
3, 2, 300, 0.870466
3, 2, 300, 0.878802
3, 2, 300, 0.886326
3, 2, 300, 0.929567
3, 2, 300, 0.916172
3, 2, 300, 0.833739
3, 2, 300, 0.844716
3, 2, 300, 0.918973
3, 2, 300, 0.915875
3, 2, 300, 0.924435
3, 2, 300, 0.903111
3, 2, 300, 0.804464
3, 2, 300, 0.900704
3, 2, 300, 0.945336
3, 2, 300, 0.953113
3, 2, 300, 0.935275
3, 2, 300, 0.945709
3, 2, 300, 0.933739
3, 2, 300, 0.843874
3, 2, 300, 0.922572
3, 2, 300, 0.915514
3, 2, 300, 0.870529
3, 2, 300, 0.956522
3, 2, 300, 0.888585
3, 2, 300, 0.896378
3, 2, 300, 0.875198
3, 2, 300, 0.918999
3, 2, 300, 0.941916
3, 2, 300, 0.765855
3, 2, 300, 0.80279
3, 2, 300, 0.762684
3, 2, 300, 0.918009
3, 2, 300, 0.876746
3, 2, 300, 0.832876
3, 2, 300, 0.882103
3, 2, 300, 0.934128
3, 2, 300, 0.909183
3, 2, 300, 0.847809
3, 2, 300, 0.925658
3, 2, 300, 0.811487
3, 2, 300, 0.887853
3, 2, 300, 0.867511
3, 2, 300, 0.877823
3, 2, 300, 0.762623
3, 2, 300, 0.875507
3, 2, 300, 0.889484
3, 2, 300, 0.871557
3, 2, 300, 0.931321
3, 2, 300, 0.862056
3, 2, 300, 0.926238
3, 2, 300, 0.819122
3, 2, 300, 0.907847
3, 2, 300, 0.847883
3, 2, 300, 0.929599
3, 2, 300, 0.887547
3, 2, 300, 0.894208
3, 2, 300, 0.789092
3, 2, 300, 0.942644
3, 2, 300, 0.824434
3, 2, 300, 0.81311
3, 2, 300, 0.851919
3, 2, 300, 0.869768
3, 2, 300, 0.936178
3, 2, 300, 0.945699
3, 2, 300, 0.903913
3, 2, 300, 0.914586
3, 2, 300, 0.870952
3, 2, 300, 0.883689
3, 2, 300, 0.81856
3, 2, 300, 0.891191
3, 2, 300, 0.841354
3, 2, 300, 0.937654
3, 2, 300, 0.924689
3, 2, 300, 0.911356
3, 2, 300, 0.887756
3, 2, 300, 0.936612
3, 2, 300, 0.84182
3, 2, 300, 0.821034
3, 2, 300, 0.925658
3, 2, 300, 0.809065
3, 2, 300, 0.925983
3, 2, 300, 0.824067
3, 2, 300, 0.948636
3, 2, 300, 0.817341
3, 2, 300, 0.838822
3, 2, 300, 0.85862
3, 2, 300, 0.923222
3, 2, 300, 0.874135
3, 2, 300, 0.903593
3, 2, 300, 0.888922
3, 2, 300, 0.855952
3, 2, 300, 0.916915
3, 2, 300, 0.926002
3, 2, 300, 0.916516
3, 2, 300, 0.864943
3, 2, 300, 0.933394
3, 2, 300, 0.941025
3, 2, 300, 0.894259
3, 2, 300, 0.874857
3, 2, 300, 0.842295
3, 2, 300, 0.899179
3, 2, 300, 0.909094
3, 2, 300, 0.915641
3, 2, 300, 0.889001
3, 2, 300, 0.925319
3, 2, 300, 0.915333
3, 2, 300, 0.900084
3, 2, 300, 0.865629
3, 2, 300, 0.912068
3, 2, 300, 0.950073
3, 2, 300, 0.842958
3, 2, 300, 0.928543
3, 2, 300, 0.925415
3, 2, 300, 0.907571
3, 2, 300, 0.787231
3, 2, 300, 0.944919
3, 2, 300, 0.926106
3, 2, 300, 0.9052
3, 2, 300, 0.930308
3, 2, 300, 0.876257
3, 2, 300, 0.946852
3, 2, 300, 0.920133
3, 2, 300, 0.85429
3, 2, 300, 0.900544
3, 2, 300, 0.944358
3, 2, 300, 0.859716
3, 2, 300, 0.851149
3, 2, 300, 0.940027
3, 2, 300, 0.862471
3, 2, 300, 0.914303
3, 2, 300, 0.929578
3, 2, 300, 0.879948
3, 2, 300, 0.826487
3, 2, 300, 0.881482
3, 2, 300, 0.927029
3, 2, 300, 0.911352
3, 2, 300, 0.928759
3, 2, 300, 0.794142
3, 2, 300, 0.856466
3, 2, 300, 0.919617
3, 2, 300, 0.873839
3, 2, 300, 0.860541
3, 2, 300, 0.920793
3, 2, 300, 0.8664
3, 2, 300, 0.955391
3, 2, 300, 0.871687
3, 2, 300, 0.890383
3, 2, 300, 0.910049
3, 2, 300, 0.882406
3, 2, 300, 0.871489
3, 2, 300, 0.840465
3, 2, 300, 0.915598
3, 2, 300, 0.934657
3, 2, 300, 0.887995
3, 2, 300, 0.888373
3, 2, 300, 0.935656
3, 2, 300, 0.902042
3, 2, 300, 0.853727
3, 2, 300, 0.902577
3, 2, 300, 0.912472
3, 2, 300, 0.890853
3, 2, 300, 0.877504
3, 2, 300, 0.829813
3, 2, 300, 0.938441
3, 2, 300, 0.788207
3, 2, 300, 0.853027
3, 2, 300, 0.916135
3, 2, 300, 0.889529
3, 2, 300, 0.868962
3, 2, 300, 0.931977
3, 2, 300, 0.896698
3, 2, 300, 0.922713
3, 2, 300, 0.887125
3, 2, 300, 0.868714
3, 2, 300, 0.91972
3, 2, 300, 0.898159
3, 2, 300, 0.894757
3, 2, 300, 0.90429
3, 2, 300, 0.893379
3, 2, 300, 0.916789
3, 2, 300, 0.900464
3, 2, 300, 0.948171
3, 2, 300, 0.898744
3, 2, 300, 0.915525
3, 2, 300, 0.917323
3, 2, 300, 0.905978
3, 2, 300, 0.844837
3, 2, 300, 0.942687
3, 2, 300, 0.902803
3, 2, 300, 0.752784
3, 2, 300, 0.892952
3, 2, 300, 0.877504
3, 2, 300, 0.925471
3, 2, 300, 0.922942
3, 2, 300, 0.858903
3, 2, 300, 0.899565
3, 2, 300, 0.882184
3, 2, 300, 0.898362
3, 2, 300, 0.870768
3, 2, 300, 0.791101
3, 2, 300, 0.897689
3, 2, 300, 0.851349
3, 2, 300, 0.959512
3, 2, 300, 0.883599
3, 2, 300, 0.930657
3, 2, 300, 0.925691
3, 2, 300, 0.910892
3, 2, 300, 0.882659
3, 2, 300, 0.770924
3, 2, 300, 0.904226
3, 2, 300, 0.872357
3, 2, 300, 0.916912
3, 2, 300, 0.904228
3, 2, 300, 0.86541
3, 2, 300, 0.878708
3, 2, 300, 0.938592
3, 2, 300, 0.796322
3, 2, 300, 0.928406
3, 2, 300, 0.84843
3, 2, 300, 0.875902
3, 2, 300, 0.943825
3, 2, 300, 0.915407
3, 2, 300, 0.889893
3, 2, 300, 0.829276
3, 2, 300, 0.956313
3, 2, 300, 0.916934
3, 2, 300, 0.925815
3, 2, 300, 0.869919
3, 2, 300, 0.821589
3, 2, 300, 0.951089
3, 2, 300, 0.934066
3, 2, 300, 0.901258
3, 2, 300, 0.893699
3, 2, 300, 0.834481
3, 2, 300, 0.936584
3, 2, 300, 0.96514
3, 2, 300, 0.951678
3, 2, 300, 0.969531
3, 2, 300, 0.898416
3, 2, 300, 0.930974
3, 2, 300, 0.867488
3, 2, 300, 0.838123
3, 2, 300, 0.842769
3, 2, 300, 0.893489
3, 2, 300, 0.948532
3, 2, 300, 0.929552
3, 2, 300, 0.922665
3, 2, 400, 0.939791
3, 2, 400, 0.96655
3, 2, 400, 0.871366
3, 2, 400, 0.931179
3, 2, 400, 0.924711
3, 2, 400, 0.942198
3, 2, 400, 0.948608
3, 2, 400, 0.927832
3, 2, 400, 0.927732
3, 2, 400, 0.928753
3, 2, 400, 0.897691
3, 2, 400, 0.927479
3, 2, 400, 0.858639
3, 2, 400, 0.961513
3, 2, 400, 0.9099
3, 2, 400, 0.919343
3, 2, 400, 0.929477
3, 2, 400, 0.860456
3, 2, 400, 0.90356
3, 2, 400, 0.873634
3, 2, 400, 0.871589
3, 2, 400, 0.948266
3, 2, 400, 0.890603
3, 2, 400, 0.925578
3, 2, 400, 0.866346
3, 2, 400, 0.909332
3, 2, 400, 0.901517
3, 2, 400, 0.964646
3, 2, 400, 0.877272
3, 2, 400, 0.927728
3, 2, 400, 0.934491
3, 2, 400, 0.910801
3, 2, 400, 0.917173
3, 2, 400, 0.897272
3, 2, 400, 0.949611
3, 2, 400, 0.906199
3, 2, 400, 0.95739
3, 2, 400, 0.908622
3, 2, 400, 0.94034
3, 2, 400, 0.933744
3, 2, 400, 0.946272
3, 2, 400, 0.919748
3, 2, 400, 0.851569
3, 2, 400, 0.961233
3, 2, 400, 0.940838
3, 2, 400, 0.893979
3, 2, 400, 0.928606
3, 2, 400, 0.926807
3, 2, 400, 0.946101
3, 2, 400, 0.968464
3, 2, 400, 0.940905
3, 2, 400, 0.827942
3, 2, 400, 0.939251
3, 2, 400, 0.92701
3, 2, 400, 0.892251
3, 2, 400, 0.950813
3, 2, 400, 0.866996
3, 2, 400, 0.925709
3, 2, 400, 0.92201
3, 2, 400, 0.897266
3, 2, 400, 0.924628
3, 2, 400, 0.911515
3, 2, 400, 0.955028
3, 2, 400, 0.966194
3, 2, 400, 0.822197
3, 2, 400, 0.897499
3, 2, 400, 0.919148
3, 2, 400, 0.950891
3, 2, 400, 0.95496
3, 2, 400, 0.93408
3, 2, 400, 0.864537
3, 2, 400, 0.933847
3, 2, 400, 0.954059
3, 2, 400, 0.865947
3, 2, 400, 0.941642
3, 2, 400, 0.968018
3, 2, 400, 0.951373
3, 2, 400, 0.946057
3, 2, 400, 0.936798
3, 2, 400, 0.945508
3, 2, 400, 0.850193
3, 2, 400, 0.910367
3, 2, 400, 0.942902
3, 2, 400, 0.930249
3, 2, 400, 0.936626
3, 2, 400, 0.929166
3, 2, 400, 0.908544
3, 2, 400, 0.962614
3, 2, 400, 0.891444
3, 2, 400, 0.871715
3, 2, 400, 0.94105
3, 2, 400, 0.852621
3, 2, 400, 0.94784
3, 2, 400, 0.837979
3, 2, 400, 0.851523
3, 2, 400, 0.963326
3, 2, 400, 0.802235
3, 2, 400, 0.96233
3, 2, 400, 0.924804
3, 2, 400, 0.931815
3, 2, 400, 0.895628
3, 2, 400, 0.899586
3, 2, 400, 0.960669
3, 2, 400, 0.899316
3, 2, 400, 0.85081
3, 2, 400, 0.954685
3, 2, 400, 0.850084
3, 2, 400, 0.968742
3, 2, 400, 0.876853
3, 2, 400, 0.888223
3, 2, 400, 0.912659
3, 2, 400, 0.895615
3, 2, 400, 0.931391
3, 2, 400, 0.929678
3, 2, 400, 0.952086
3, 2, 400, 0.8995
3, 2, 400, 0.951739
3, 2, 400, 0.87903
3, 2, 400, 0.945682
3, 2, 400, 0.938922
3, 2, 400, 0.869316
3, 2, 400, 0.88989
3, 2, 400, 0.87666
3, 2, 400, 0.929995
3, 2, 400, 0.922546
3, 2, 400, 0.912676
3, 2, 400, 0.939668
3, 2, 400, 0.846076
3, 2, 400, 0.918204
3, 2, 400, 0.907108
3, 2, 400, 0.965922
3, 2, 400, 0.909082
3, 2, 400, 0.928342
3, 2, 400, 0.862222
3, 2, 400, 0.913394
3, 2, 400, 0.959491
3, 2, 400, 0.975794
3, 2, 400, 0.977674
3, 2, 400, 0.899874
3, 2, 400, 0.949988
3, 2, 400, 0.918578
3, 2, 400, 0.92182
3, 2, 400, 0.876786
3, 2, 400, 0.949189
3, 2, 400, 0.944262
3, 2, 400, 0.937022
3, 2, 400, 0.935627
3, 2, 400, 0.962316
3, 2, 400, 0.950074
3, 2, 400, 0.855193
3, 2, 400, 0.914109
3, 2, 400, 0.817923
3, 2, 400, 0.920079
3, 2, 400, 0.771819
3, 2, 400, 0.90999
3, 2, 400, 0.867908
3, 2, 400, 0.905557
3, 2, 400, 0.983963
3, 2, 400, 0.966093
3, 2, 400, 0.970161
3, 2, 400, 0.936396
3, 2, 400, 0.814601
3, 2, 400, 0.822179
3, 2, 400, 0.858564
3, 2, 400, 0.949279
3, 2, 400, 0.810767
3, 2, 400, 0.949953
3, 2, 400, 0.864717
3, 2, 400, 0.868793
3, 2, 400, 0.925063
3, 2, 400, 0.835438
3, 2, 400, 0.965742
3, 2, 400, 0.955495
3, 2, 400, 0.883919
3, 2, 400, 0.948696
3, 2, 400, 0.942355
3, 2, 400, 0.870358
3, 2, 400, 0.910422
3, 2, 400, 0.947814
3, 2, 400, 0.960939
3, 2, 400, 0.976505
3, 2, 400, 0.947013
3, 2, 400, 0.959159
3, 2, 400, 0.946766
3, 2, 400, 0.928854
3, 2, 400, 0.961215
3, 2, 400, 0.918297
3, 2, 400, 0.939111
3, 2, 400, 0.878059
3, 2, 400, 0.919031
3, 2, 400, 0.967082
3, 2, 400, 0.93655
3, 2, 400, 0.966858
3, 2, 400, 0.85506
3, 2, 400, 0.813908
3, 2, 400, 0.868414
3, 2, 400, 0.938054
3, 2, 400, 0.935881
3, 2, 400, 0.957422
3, 2, 400, 0.943317
3, 2, 400, 0.954792
3, 2, 400, 0.976751
3, 2, 400, 0.938378
3, 2, 400, 0.96657
3, 2, 400, 0.938323
3, 2, 400, 0.9255
3, 2, 400, 0.878328
3, 2, 400, 0.912307
3, 2, 400, 0.970936
3, 2, 400, 0.92196
3, 2, 400, 0.924358
3, 2, 400, 0.98045
3, 2, 400, 0.901298
3, 2, 400, 0.862307
3, 2, 400, 0.898866
3, 2, 400, 0.955404
3, 2, 400, 0.911022
3, 2, 400, 0.897422
3, 2, 400, 0.897007
3, 2, 400, 0.932488
3, 2, 400, 0.943395
3, 2, 400, 0.978784
3, 2, 400, 0.926393
3, 2, 400, 0.95627
3, 2, 400, 0.929057
3, 2, 400, 0.937329
3, 2, 400, 0.89157
3, 2, 400, 0.933846
3, 2, 400, 0.957789
3, 2, 400, 0.936615
3, 2, 400, 0.954546
3, 2, 400, 0.93771
3, 2, 400, 0.928873
3, 2, 400, 0.931422
3, 2, 400, 0.975245
3, 2, 400, 0.926026
3, 2, 400, 0.925061
3, 2, 400, 0.939672
3, 2, 400, 0.940482
3, 2, 400, 0.891494
3, 2, 400, 0.891444
3, 2, 400, 0.876316
3, 2, 400, 0.939869
3, 2, 400, 0.92727
3, 2, 400, 0.892699
3, 2, 400, 0.864649
3, 2, 400, 0.943139
3, 2, 400, 0.949448
3, 2, 400, 0.914939
3, 2, 400, 0.938868
3, 2, 500, 0.900497
3, 2, 500, 0.989953
3, 2, 500, 0.979867
3, 2, 500, 0.919304
3, 2, 500, 0.87086
3, 2, 500, 0.869833
3, 2, 500, 0.934578
3, 2, 500, 0.97625
3, 2, 500, 0.959902
3, 2, 500, 0.947192
3, 2, 500, 0.952852
3, 2, 500, 0.978386
3, 2, 500, 0.954551
3, 2, 500, 0.884912
3, 2, 500, 0.934469
3, 2, 500, 0.972653
3, 2, 500, 0.961317
3, 2, 500, 0.964475
3, 2, 500, 0.940664
3, 2, 500, 0.951364
3, 2, 500, 0.977062
3, 2, 500, 0.933996
3, 2, 500, 0.992974
3, 2, 500, 0.950244
3, 2, 500, 0.957586
3, 2, 500, 0.983273
3, 2, 500, 0.96393
3, 2, 500, 0.942006
3, 2, 500, 0.970489
3, 2, 500, 0.909127
3, 2, 500, 0.935728
3, 2, 500, 0.964805
3, 2, 500, 0.938971
3, 2, 500, 0.96593
3, 2, 500, 0.937466
3, 2, 500, 0.958409
3, 2, 500, 0.960985
3, 2, 500, 0.968133
3, 2, 500, 0.950489
3, 2, 500, 0.962258
3, 2, 500, 0.838249
3, 2, 500, 0.952877
3, 2, 500, 0.927254
3, 2, 500, 0.989288
3, 2, 500, 0.928913
3, 2, 500, 0.888031
3, 2, 500, 0.923355
3, 2, 500, 0.959974
3, 2, 500, 0.951699
3, 2, 500, 0.907302
3, 2, 500, 0.956995
3, 2, 500, 0.904593
3, 2, 500, 0.94403
3, 2, 500, 0.915806
3, 2, 500, 0.927413
3, 2, 500, 0.97277
3, 2, 500, 0.971259
3, 2, 500, 0.920661
3, 2, 500, 0.90585
3, 2, 500, 0.937959
3, 2, 500, 0.946208
3, 2, 500, 0.918287
3, 2, 500, 0.918773
3, 2, 500, 0.975397
3, 2, 500, 0.928789
3, 2, 500, 0.937058
3, 2, 500, 0.960189
3, 2, 500, 0.963907
3, 2, 500, 0.895416
3, 2, 500, 0.933994
3, 2, 500, 0.945797
3, 2, 500, 0.920552
3, 2, 500, 0.939957
3, 2, 500, 0.944848
3, 2, 500, 0.875785
3, 2, 500, 0.976925
3, 2, 500, 0.946152
3, 2, 500, 0.945536
3, 2, 500, 0.916631
3, 2, 500, 0.913107
3, 2, 500, 0.961587
3, 2, 500, 0.896083
3, 2, 500, 0.946242
3, 2, 500, 0.976074
3, 2, 500, 0.920603
3, 2, 500, 0.955764
3, 2, 500, 0.981238
3, 2, 500, 0.91437
3, 2, 500, 0.946262
3, 2, 500, 0.910829
3, 2, 500, 0.966116
3, 2, 500, 0.972806
3, 2, 500, 0.955965
3, 2, 500, 0.945656
3, 2, 500, 0.959228
3, 2, 500, 0.958819
3, 2, 500, 0.975436
3, 2, 500, 0.916666
3, 2, 500, 0.977882
3, 2, 500, 0.911588
3, 2, 500, 0.856311
3, 2, 500, 0.909442
3, 2, 500, 0.932667
3, 2, 500, 0.962753
3, 2, 500, 0.941435
3, 2, 500, 0.914453
3, 2, 500, 0.932324
3, 2, 500, 0.958977
3, 2, 500, 0.896412
3, 2, 500, 0.933938
3, 2, 500, 0.933167
3, 2, 500, 0.891443
3, 2, 500, 0.976858
3, 2, 500, 0.963334
3, 2, 500, 0.930461
3, 2, 500, 0.879287
3, 2, 500, 0.865637
3, 2, 500, 0.940911
3, 2, 500, 0.950494
3, 2, 500, 0.958713
3, 2, 500, 0.840396
3, 2, 500, 0.951037
3, 2, 500, 0.960449
3, 2, 500, 0.939735
3, 2, 500, 0.951565
3, 2, 500, 0.86836
3, 2, 500, 0.852486
3, 2, 500, 0.873707
3, 2, 500, 0.93133
3, 2, 500, 0.933539
3, 2, 500, 0.979834
3, 2, 500, 0.944108
3, 2, 500, 0.863293
3, 2, 500, 0.967933
3, 2, 500, 0.941522
3, 2, 500, 0.980819
3, 2, 500, 0.946834
3, 2, 500, 0.964861
3, 2, 500, 0.957771
3, 2, 500, 0.964819
3, 2, 500, 0.967718
3, 2, 500, 0.85659
3, 2, 500, 0.9599
3, 2, 500, 0.921282
3, 2, 500, 0.94513
3, 2, 500, 0.959471
3, 2, 500, 0.984365
3, 2, 500, 0.973068
3, 2, 500, 0.958985
3, 2, 500, 0.9298
3, 2, 500, 0.938787
3, 2, 500, 0.890774
3, 2, 500, 0.966078
3, 2, 500, 0.934429
3, 2, 500, 0.96088
3, 2, 500, 0.978042
3, 2, 500, 0.959976
3, 2, 500, 0.961347
3, 2, 500, 0.928081
3, 2, 500, 0.93113
3, 2, 500, 0.974854
3, 2, 500, 0.984328
3, 2, 500, 0.98096
3, 2, 500, 0.927241
3, 2, 500, 0.877241
3, 2, 500, 0.951129
3, 2, 500, 0.976207
3, 2, 500, 0.872973
3, 2, 500, 0.909866
3, 2, 500, 0.939167
3, 2, 500, 0.819251
3, 2, 500, 0.919253
3, 2, 500, 0.970749
3, 2, 500, 0.961088
3, 2, 500, 0.910449
3, 2, 500, 0.928179
3, 2, 500, 0.961405
3, 2, 500, 0.94999
3, 2, 500, 0.890722
3, 2, 500, 0.948613
3, 2, 500, 0.935625
3, 2, 500, 0.960779
3, 2, 500, 0.954517
3, 2, 500, 0.964353
3, 2, 500, 0.941892
3, 2, 500, 0.949558
3, 2, 500, 0.972782
3, 2, 500, 0.915466
3, 2, 500, 0.907494
3, 2, 500, 0.979267
3, 2, 500, 0.941145
3, 2, 500, 0.959165
3, 2, 500, 0.93484
3, 2, 500, 0.974716
3, 2, 500, 0.951248
3, 2, 500, 0.878003
3, 2, 500, 0.94427
3, 2, 500, 0.958151
3, 2, 500, 0.969305
3, 2, 500, 0.968704
3, 2, 500, 0.961771
3, 2, 500, 0.921441
3, 2, 500, 0.941077
3, 2, 500, 0.972508
3, 2, 500, 0.941632
3, 2, 500, 0.953749
3, 2, 500, 0.923513
3, 2, 500, 0.948651
3, 2, 500, 0.973316
3, 2, 500, 0.928268
3, 2, 500, 0.970917
3, 2, 500, 0.936928
3, 2, 500, 0.923399
3, 2, 500, 0.981984
3, 2, 500, 0.884098
3, 2, 500, 0.878238
3, 2, 500, 0.952608
3, 2, 500, 0.948564
3, 2, 500, 0.929171
3, 2, 500, 0.937646
3, 2, 500, 0.988068
3, 2, 500, 0.960757
3, 2, 500, 0.946363
3, 2, 500, 0.924839
3, 2, 500, 0.927299
3, 2, 500, 0.975564
3, 2, 500, 0.919168
3, 2, 500, 0.940722
3, 2, 500, 0.950952
3, 2, 500, 0.934309
3, 2, 500, 0.958007
3, 2, 500, 0.907881
3, 2, 500, 0.940771
3, 2, 500, 0.96573
3, 2, 500, 0.976184
3, 2, 500, 0.967345
3, 2, 500, 0.940061
3, 2, 500, 0.926871
3, 2, 500, 0.964746
3, 2, 500, 0.975634
3, 2, 500, 0.936498
3, 2, 500, 0.936618
3, 2, 500, 0.965796
3, 2, 500, 0.843689
3, 2, 500, 0.936249
3, 2, 500, 0.985667
3, 2, 500, 0.879333
