,E,tau,L,rho
10957,4.0,2.0,500.0,0.9943908452987671
10958,4.0,2.0,500.0,0.9644389748573303
10959,4.0,2.0,500.0,0.9807879328727722
10960,4.0,2.0,500.0,0.9942257404327393
10961,4.0,2.0,500.0,0.9607403874397278
10962,4.0,2.0,500.0,0.9151543974876404
10963,4.0,2.0,500.0,0.9647000432014465
10964,4.0,2.0,500.0,0.9818091988563538
10965,4.0,2.0,500.0,0.8988761305809021
10966,4.0,2.0,500.0,0.987994372844696
10967,4.0,2.0,500.0,0.9879423379898071
10968,4.0,2.0,500.0,0.9850303530693054
10969,4.0,2.0,500.0,0.9975771307945251
10970,4.0,2.0,500.0,0.9922243356704712
10971,4.0,2.0,500.0,0.9739546179771423
10972,4.0,2.0,500.0,0.969383955001831
10973,4.0,2.0,500.0,0.9531937837600708
10974,4.0,2.0,500.0,0.9527090191841125
10975,4.0,2.0,500.0,0.970076858997345
10976,4.0,2.0,500.0,0.9929399490356445
10977,4.0,2.0,500.0,0.9707516431808472
10978,4.0,2.0,500.0,0.9445285201072693
10979,4.0,2.0,500.0,0.9863442182540894
10980,4.0,2.0,500.0,0.9986559152603149
10981,4.0,2.0,500.0,0.9518564939498901
10982,4.0,2.0,500.0,0.9978023171424866
10983,4.0,2.0,500.0,0.9133183360099792
10984,4.0,2.0,500.0,0.9730079770088196
10985,4.0,2.0,500.0,0.9993142485618591
10986,4.0,2.0,500.0,0.9373648762702942
10987,4.0,2.0,500.0,0.9405445456504822
10988,4.0,2.0,500.0,0.9840736389160156
10989,4.0,2.0,500.0,0.9949876666069031
10990,4.0,2.0,500.0,0.9919376373291016
10991,4.0,2.0,500.0,0.988990306854248
10992,4.0,2.0,500.0,0.9195763468742371
10993,4.0,2.0,500.0,0.9794398546218872
10994,4.0,2.0,500.0,0.98497474193573
10995,4.0,2.0,500.0,0.9782105684280396
10996,4.0,2.0,500.0,0.9541546702384949
10997,4.0,2.0,500.0,0.8995922207832336
10998,4.0,2.0,500.0,0.9896862506866455
10999,4.0,2.0,500.0,0.9467747211456299
11000,4.0,3.0,500.0,0.9912799000740051
11001,4.0,3.0,500.0,0.974137544631958
11002,4.0,3.0,500.0,0.9992135167121887
11003,4.0,3.0,500.0,0.9910250902175903
11004,4.0,3.0,500.0,0.991110622882843
11005,4.0,3.0,500.0,0.9962290525436401
11006,4.0,3.0,500.0,0.9698740243911743
11007,4.0,3.0,500.0,0.9945544600486755
11008,4.0,3.0,500.0,0.9923146367073059
11009,4.0,3.0,500.0,0.9991817474365234
11010,4.0,3.0,500.0,0.9996588826179504
11011,4.0,3.0,500.0,0.9823751449584961
11012,4.0,3.0,500.0,0.9864761829376221
11013,4.0,3.0,500.0,0.997965395450592
11014,4.0,3.0,500.0,0.9984808564186096
11015,4.0,3.0,500.0,0.997764527797699
11016,4.0,3.0,500.0,0.9984840750694275
11017,4.0,3.0,500.0,0.9951346516609192
11018,4.0,3.0,500.0,0.9994087219238281
11019,4.0,3.0,500.0,0.9966245889663696
11020,4.0,3.0,500.0,0.9982245564460754
11021,4.0,3.0,500.0,0.9976583123207092
11022,4.0,3.0,500.0,0.9977183938026428
11023,4.0,3.0,500.0,0.95854651927948
11024,4.0,3.0,500.0,0.9963042140007019
11025,4.0,3.0,500.0,0.99639892578125
11026,4.0,3.0,500.0,0.9988090991973877
11027,4.0,3.0,500.0,0.9918072819709778
11028,4.0,3.0,500.0,0.9986224174499512
11029,4.0,3.0,500.0,0.994688093662262
11030,4.0,3.0,500.0,0.9950345158576965
11031,4.0,3.0,500.0,0.9977280497550964
11032,4.0,3.0,500.0,0.9646761417388916
11033,4.0,3.0,500.0,0.9731640815734863
11034,4.0,3.0,500.0,0.9984337687492371
11035,4.0,3.0,500.0,0.9936983585357666
11036,4.0,3.0,500.0,0.9993327260017395
11037,4.0,3.0,500.0,0.9990667700767517
11038,4.0,3.0,500.0,0.9564653038978577
11039,4.0,3.0,500.0,0.9916248917579651
11040,4.0,3.0,500.0,0.9875361919403076
11041,4.0,3.0,500.0,0.9576186537742615
11042,4.0,3.0,500.0,0.9989422559738159
11043,4.0,3.0,500.0,0.9985719919204712
11044,4.0,3.0,500.0,0.9668724536895752
11045,4.0,3.0,500.0,0.9980515837669373
11046,4.0,3.0,500.0,0.9859267473220825
11047,4.0,3.0,500.0,0.997450590133667
11048,4.0,3.0,500.0,0.9992759227752686
11049,4.0,3.0,500.0,0.9988362789154053
11050,4.0,3.0,500.0,0.9962096214294434
11051,4.0,3.0,500.0,0.9994875192642212
11052,4.0,3.0,500.0,0.9908760190010071
11053,4.0,3.0,500.0,0.9747181534767151
11054,4.0,3.0,500.0,0.9751900434494019
11055,4.0,3.0,500.0,0.9752447009086609
11056,4.0,3.0,500.0,0.9958473443984985
11057,4.0,3.0,500.0,0.9976586103439331
11058,4.0,3.0,500.0,0.994849681854248
11059,4.0,3.0,500.0,0.9973092675209045
11060,4.0,3.0,500.0,0.9968235492706299
11061,4.0,3.0,500.0,0.9862292408943176
11062,4.0,3.0,500.0,0.9827169179916382
11063,4.0,3.0,500.0,0.9957567453384399
11064,4.0,3.0,500.0,0.9984305500984192
11065,4.0,3.0,500.0,0.9986779093742371
11066,4.0,3.0,500.0,0.9899905920028687
11067,4.0,3.0,500.0,0.9985622763633728
11068,4.0,3.0,500.0,0.9975613951683044
11069,4.0,3.0,500.0,0.989679753780365
11070,4.0,3.0,500.0,0.9424505233764648
11071,4.0,3.0,500.0,0.9986979961395264
11072,4.0,3.0,500.0,0.9910901784896851
11073,4.0,3.0,500.0,0.9961344599723816
11074,4.0,3.0,500.0,0.9856989979743958
11075,4.0,3.0,500.0,0.9942370653152466
11076,4.0,3.0,500.0,0.9882401823997498
11077,4.0,3.0,500.0,0.9748761653900146
11078,4.0,3.0,500.0,0.9910666346549988
11079,4.0,3.0,500.0,0.9856266379356384
11080,4.0,3.0,500.0,0.9957833886146545
11081,4.0,3.0,500.0,0.9961028099060059
11082,4.0,3.0,500.0,0.9839873909950256
11083,4.0,3.0,500.0,0.9959403276443481
11084,4.0,3.0,500.0,0.9990388751029968
11085,4.0,3.0,500.0,0.9979029893875122
11086,4.0,3.0,500.0,0.9964984655380249
11087,4.0,3.0,500.0,0.9993798136711121
11088,4.0,3.0,500.0,0.9996004700660706
11089,4.0,3.0,500.0,0.9980630874633789
11090,4.0,3.0,500.0,0.9860819578170776
11091,4.0,3.0,500.0,0.8989236950874329
11092,4.0,3.0,500.0,0.9943333864212036
11093,4.0,3.0,500.0,0.9804300665855408
11094,4.0,3.0,500.0,0.9688080549240112
11095,4.0,3.0,500.0,0.999049961566925
11096,4.0,3.0,500.0,0.9945790767669678
11097,4.0,3.0,500.0,0.9982183575630188
11098,4.0,3.0,500.0,0.9922306537628174
11099,4.0,3.0,500.0,0.9920388460159302
11100,4.0,3.0,500.0,0.9989417791366577
11101,4.0,3.0,500.0,0.9892420768737793
11102,4.0,3.0,500.0,0.9624614119529724
11103,4.0,3.0,500.0,0.998429536819458
11104,4.0,3.0,500.0,0.9944780468940735
11105,4.0,3.0,500.0,0.9970630407333374
11106,4.0,3.0,500.0,0.9724589586257935
11107,4.0,3.0,500.0,0.9993274807929993
11108,4.0,3.0,500.0,0.9970247149467468
11109,4.0,3.0,500.0,0.958710253238678
11110,4.0,3.0,500.0,0.990506649017334
11111,4.0,3.0,500.0,0.9823946952819824
11112,4.0,3.0,500.0,0.994840681552887
11113,4.0,3.0,500.0,0.997615396976471
11114,4.0,3.0,500.0,0.9988589882850647
11115,4.0,3.0,500.0,0.9700680375099182
11116,4.0,3.0,500.0,0.9994203448295593
11117,4.0,3.0,500.0,0.994850218296051
11118,4.0,3.0,500.0,0.9298632144927979
11119,4.0,3.0,500.0,0.9945114254951477
11120,4.0,3.0,500.0,0.9994786381721497
11121,4.0,3.0,500.0,0.9921430349349976
11122,4.0,3.0,500.0,0.99923175573349
11123,4.0,3.0,500.0,0.9864957928657532
11124,4.0,3.0,500.0,0.9990761876106262
11125,4.0,3.0,500.0,0.9988003373146057
11126,4.0,3.0,500.0,0.9995569586753845
11127,4.0,3.0,500.0,0.9994338154792786
11128,4.0,3.0,500.0,0.9992376565933228
11129,4.0,3.0,500.0,0.9971553683280945
11130,4.0,3.0,500.0,0.9982699155807495
11131,4.0,3.0,500.0,0.9975956082344055
11132,4.0,3.0,500.0,0.9959962368011475
11133,4.0,3.0,500.0,0.9936208128929138
11134,4.0,3.0,500.0,0.9688274264335632
11135,4.0,3.0,500.0,0.9973477125167847
11136,4.0,3.0,500.0,0.9506746530532837
11137,4.0,3.0,500.0,0.976574718952179
11138,4.0,3.0,500.0,0.993691086769104
11139,4.0,3.0,500.0,0.988226056098938
11140,4.0,3.0,500.0,0.9868360161781311
11141,4.0,3.0,500.0,0.9679635167121887
11142,4.0,3.0,500.0,0.9899494647979736
11143,4.0,3.0,500.0,0.9974717497825623
11144,4.0,3.0,500.0,0.998423159122467
11145,4.0,3.0,500.0,0.9970680475234985
11146,4.0,3.0,500.0,0.97672039270401
11147,4.0,3.0,500.0,0.9723536372184753
11148,4.0,3.0,500.0,0.9890042543411255
11149,4.0,3.0,500.0,0.9981637001037598
11150,4.0,3.0,500.0,0.9929664731025696
11151,4.0,3.0,500.0,0.9990155696868896
11152,4.0,3.0,500.0,0.962671160697937
11153,4.0,3.0,500.0,0.9288901686668396
11154,4.0,3.0,500.0,0.9965570569038391
11155,4.0,3.0,500.0,0.9944392442703247
11156,4.0,3.0,500.0,0.9571091532707214
11157,4.0,3.0,500.0,0.9963033199310303
11158,4.0,3.0,500.0,0.9947487115859985
11159,4.0,3.0,500.0,0.9990255236625671
11160,4.0,3.0,500.0,0.9989444613456726
11161,4.0,3.0,500.0,0.9693571925163269
11162,4.0,3.0,500.0,0.9891940951347351
11163,4.0,3.0,500.0,0.9582370519638062
11164,4.0,3.0,500.0,0.9982564449310303
11165,4.0,3.0,500.0,0.9862294793128967
11166,4.0,3.0,500.0,0.9993385076522827
11167,4.0,3.0,500.0,0.9974616169929504
11168,4.0,3.0,500.0,0.9817506074905396
11169,4.0,3.0,500.0,0.9744685292243958
11170,4.0,3.0,500.0,0.99650639295578
11171,4.0,3.0,500.0,0.9872824549674988
11172,4.0,3.0,500.0,0.9984487891197205
11173,4.0,3.0,500.0,0.9633440971374512
11174,4.0,3.0,500.0,0.9071153998374939
11175,4.0,3.0,500.0,0.9955568909645081
11176,4.0,3.0,500.0,0.9952862858772278
11177,4.0,3.0,500.0,0.9683747887611389
11178,4.0,3.0,500.0,0.9995021820068359
11179,4.0,3.0,500.0,0.9994977116584778
11180,4.0,3.0,500.0,0.9876647591590881
11181,4.0,3.0,500.0,0.9947644472122192
11182,4.0,3.0,500.0,0.9736181497573853
11183,4.0,3.0,500.0,0.9993579983711243
11184,4.0,3.0,500.0,0.9593002796173096
11185,4.0,3.0,500.0,0.9984103441238403
11186,4.0,3.0,500.0,0.9967412352561951
11187,4.0,3.0,500.0,0.9874286651611328
11188,4.0,3.0,500.0,0.9885320067405701
11189,4.0,3.0,500.0,0.990330159664154
11190,4.0,3.0,500.0,0.9882806539535522
11191,4.0,3.0,500.0,0.9987191557884216
11192,4.0,3.0,500.0,0.9957233667373657
11193,4.0,3.0,500.0,0.962786853313446
11194,4.0,3.0,500.0,0.9838224649429321
11195,4.0,3.0,500.0,0.9948016405105591
11196,4.0,3.0,500.0,0.98772132396698
11197,4.0,3.0,500.0,0.9994313716888428
11198,4.0,3.0,500.0,0.9845846891403198
11199,4.0,3.0,500.0,0.9983943104743958
11200,4.0,3.0,500.0,0.9847829937934875
11201,4.0,3.0,500.0,0.9788715243339539
11202,4.0,3.0,500.0,0.9950571060180664
11203,4.0,3.0,500.0,0.9993613958358765
11204,4.0,3.0,500.0,0.9966345429420471
11205,4.0,3.0,500.0,0.985787570476532
11206,4.0,3.0,500.0,0.9983647465705872
11207,4.0,3.0,500.0,0.9976376295089722
11208,4.0,3.0,500.0,0.9993798136711121
11209,4.0,3.0,500.0,0.9904438853263855
11210,4.0,3.0,500.0,0.9748232960700989
11211,4.0,3.0,500.0,0.9748730659484863
11212,4.0,3.0,500.0,0.9850953817367554
11213,4.0,3.0,500.0,0.9991725087165833
11214,4.0,3.0,500.0,0.9980012774467468
11215,4.0,3.0,500.0,0.9991629123687744
11216,4.0,3.0,500.0,0.9885077476501465
11217,4.0,3.0,500.0,0.9929325580596924
11218,4.0,3.0,500.0,0.9993650913238525
11219,4.0,3.0,500.0,0.945557713508606
11220,4.0,3.0,500.0,0.9983813762664795
11221,4.0,3.0,500.0,0.9975315928459167
11222,4.0,3.0,500.0,0.9958485960960388
11223,4.0,3.0,500.0,0.9962878823280334
11224,4.0,3.0,500.0,0.9991529583930969
11225,4.0,3.0,500.0,0.9887329936027527
11226,4.0,3.0,500.0,0.9994890689849854
11227,4.0,3.0,500.0,0.9187880158424377
11228,4.0,3.0,500.0,0.9776111841201782
11229,4.0,3.0,500.0,0.9986588358879089
11230,4.0,3.0,500.0,0.9912765622138977
11231,4.0,3.0,500.0,0.9749062657356262
11232,4.0,3.0,500.0,0.9995909333229065
11233,4.0,3.0,500.0,0.9994527101516724
11234,4.0,3.0,500.0,0.9918048977851868
11235,4.0,3.0,500.0,0.9971449971199036
11236,4.0,3.0,500.0,0.968708336353302
11237,4.0,3.0,500.0,0.9744748473167419
11238,4.0,3.0,500.0,0.9945855140686035
11239,4.0,3.0,500.0,0.9980767965316772
11240,4.0,3.0,500.0,0.9900066256523132
11241,4.0,3.0,500.0,0.9989591836929321
11242,4.0,3.0,500.0,0.9791795611381531
11243,4.0,3.0,500.0,0.9939491152763367
11244,4.0,3.0,500.0,0.9972967505455017
11245,4.0,3.0,500.0,0.9986405372619629
11246,4.0,3.0,500.0,0.9907611608505249
11247,4.0,3.0,500.0,0.9891940355300903
11248,4.0,3.0,500.0,0.9927082061767578
11249,4.0,3.0,500.0,0.998773992061615
11250,2.0,1.0,600.0,0.761837899684906
11251,2.0,1.0,600.0,0.7137331962585449
11252,2.0,1.0,600.0,0.76030433177948
11253,2.0,1.0,600.0,0.7124561071395874
11254,2.0,1.0,600.0,0.6675969958305359
11255,2.0,1.0,600.0,0.7111923098564148
11256,2.0,1.0,600.0,0.7188260555267334
11257,2.0,1.0,600.0,0.6982153654098511
11258,2.0,1.0,600.0,0.7013988494873047
11259,2.0,1.0,600.0,0.6879629492759705
11260,2.0,1.0,600.0,0.7391107678413391
11261,2.0,1.0,600.0,0.7404907941818237
11262,2.0,1.0,600.0,0.7719752788543701
11263,2.0,1.0,600.0,0.7446337938308716
11264,2.0,1.0,600.0,0.750170111656189
11265,2.0,1.0,600.0,0.7181485295295715
11266,2.0,1.0,600.0,0.7279022336006165
11267,2.0,1.0,600.0,0.71406489610672
11268,2.0,1.0,600.0,0.7406215071678162
11269,2.0,1.0,600.0,0.71839839220047
11270,2.0,1.0,600.0,0.7587018013000488
11271,2.0,1.0,600.0,0.7520952820777893
11272,2.0,1.0,600.0,0.6730045676231384
11273,2.0,1.0,600.0,0.7539258599281311
11274,2.0,1.0,600.0,0.7729566693305969
11275,2.0,1.0,600.0,0.715003252029419
11276,2.0,1.0,600.0,0.7252446413040161
11277,2.0,1.0,600.0,0.7108471393585205
11278,2.0,1.0,600.0,0.738365113735199
11279,2.0,1.0,600.0,0.7432381510734558
11280,2.0,1.0,600.0,0.7465324401855469
11281,2.0,1.0,600.0,0.7490543127059937
11282,2.0,1.0,600.0,0.7521601915359497
11283,2.0,1.0,600.0,0.7118619084358215
11284,2.0,1.0,600.0,0.7000293135643005
11285,2.0,1.0,600.0,0.7488831877708435
11286,2.0,1.0,600.0,0.7197821736335754
11287,2.0,1.0,600.0,0.7491109371185303
11288,2.0,1.0,600.0,0.7327920794487
11289,2.0,1.0,600.0,0.7326275706291199
11290,2.0,1.0,600.0,0.732292652130127
11291,2.0,1.0,600.0,0.7475495338439941
11292,2.0,1.0,600.0,0.7495248913764954
11293,2.0,1.0,600.0,0.7111943364143372
11294,2.0,1.0,600.0,0.7164076566696167
11295,2.0,1.0,600.0,0.7509812712669373
11296,2.0,1.0,600.0,0.7412179112434387
11297,2.0,1.0,600.0,0.7176863551139832
11298,2.0,1.0,600.0,0.7547847032546997
11299,2.0,1.0,600.0,0.760190486907959
11300,2.0,1.0,600.0,0.7759363651275635
11301,2.0,1.0,600.0,0.7276644110679626
11302,2.0,1.0,600.0,0.7333743572235107
11303,2.0,1.0,600.0,0.7407253384590149
11304,2.0,1.0,600.0,0.735360324382782
11305,2.0,1.0,600.0,0.7543359994888306
11306,2.0,1.0,600.0,0.7439887523651123
11307,2.0,1.0,600.0,0.7782037258148193
11308,2.0,1.0,600.0,0.7235578298568726
11309,2.0,1.0,600.0,0.7316928505897522
11310,2.0,1.0,600.0,0.744661271572113
11311,2.0,1.0,600.0,0.7228021621704102
11312,2.0,1.0,600.0,0.7477347254753113
11313,2.0,1.0,600.0,0.7668262720108032
11314,2.0,1.0,600.0,0.7301449179649353
11315,2.0,1.0,600.0,0.7074387669563293
11316,2.0,1.0,600.0,0.7467554807662964
11317,2.0,1.0,600.0,0.7600756287574768
11318,2.0,1.0,600.0,0.7753198146820068
11319,2.0,1.0,600.0,0.6875672936439514
11320,2.0,1.0,600.0,0.7267392873764038
11321,2.0,1.0,600.0,0.7467904090881348
11322,2.0,1.0,600.0,0.7560338973999023
11323,2.0,1.0,600.0,0.7448608875274658
11324,2.0,1.0,600.0,0.7011739611625671
11325,2.0,1.0,600.0,0.7318846583366394
11326,2.0,1.0,600.0,0.7293948531150818
11327,2.0,1.0,600.0,0.7255347371101379
11328,2.0,1.0,600.0,0.7431496381759644
11329,2.0,1.0,600.0,0.7677968740463257
11330,2.0,1.0,600.0,0.7206597328186035
11331,2.0,1.0,600.0,0.7581830620765686
11332,2.0,1.0,600.0,0.7452740669250488
11333,2.0,1.0,600.0,0.6687001585960388
11334,2.0,1.0,600.0,0.7231351733207703
11335,2.0,1.0,600.0,0.7396207451820374
11336,2.0,1.0,600.0,0.7222083210945129
11337,2.0,1.0,600.0,0.7576925754547119
11338,2.0,1.0,600.0,0.7289155721664429
11339,2.0,1.0,600.0,0.7665963768959045
11340,2.0,1.0,600.0,0.7598233819007874
11341,2.0,1.0,600.0,0.6986034512519836
11342,2.0,1.0,600.0,0.7827725410461426
11343,2.0,1.0,600.0,0.7358391880989075
11344,2.0,1.0,600.0,0.7312444448471069
11345,2.0,1.0,600.0,0.7406629323959351
11346,2.0,1.0,600.0,0.7388858795166016
11347,2.0,1.0,600.0,0.7240939736366272
11348,2.0,1.0,600.0,0.7223463654518127
11349,2.0,1.0,600.0,0.7232138514518738
11350,2.0,1.0,600.0,0.7297521829605103
11351,2.0,1.0,600.0,0.73598712682724
11352,2.0,1.0,600.0,0.7516406774520874
11353,2.0,1.0,600.0,0.7497894167900085
11354,2.0,1.0,600.0,0.7496429681777954
11355,2.0,1.0,600.0,0.7864553332328796
11356,2.0,1.0,600.0,0.7653818130493164
11357,2.0,1.0,600.0,0.7490307092666626
11358,2.0,1.0,600.0,0.7140795588493347
11359,2.0,1.0,600.0,0.7435676455497742
11360,2.0,1.0,600.0,0.7758997082710266
11361,2.0,1.0,600.0,0.6737021207809448
11362,2.0,1.0,600.0,0.7469735145568848
11363,2.0,1.0,600.0,0.7252320647239685
11364,2.0,1.0,600.0,0.7807741165161133
11365,2.0,1.0,600.0,0.7243270874023438
11366,2.0,1.0,600.0,0.723483681678772
11367,2.0,1.0,600.0,0.7232342958450317
11368,2.0,1.0,600.0,0.7520475387573242
11369,2.0,1.0,600.0,0.7590080499649048
11370,2.0,1.0,600.0,0.6760629415512085
11371,2.0,1.0,600.0,0.6896446943283081
11372,2.0,1.0,600.0,0.7333974242210388
11373,2.0,1.0,600.0,0.7066144943237305
11374,2.0,1.0,600.0,0.7415605187416077
11375,2.0,1.0,600.0,0.7261380553245544
11376,2.0,1.0,600.0,0.6992350220680237
11377,2.0,1.0,600.0,0.7392298579216003
11378,2.0,1.0,600.0,0.7789337038993835
11379,2.0,1.0,600.0,0.7265668511390686
11380,2.0,1.0,600.0,0.7378971576690674
11381,2.0,1.0,600.0,0.7153739333152771
11382,2.0,1.0,600.0,0.7857773900032043
11383,2.0,1.0,600.0,0.7573087811470032
11384,2.0,1.0,600.0,0.6910308599472046
11385,2.0,1.0,600.0,0.7811345458030701
11386,2.0,1.0,600.0,0.7384927272796631
11387,2.0,1.0,600.0,0.7539049983024597
11388,2.0,1.0,600.0,0.7160565853118896
11389,2.0,1.0,600.0,0.7538546919822693
11390,2.0,1.0,600.0,0.7445729374885559
11391,2.0,1.0,600.0,0.7769493460655212
11392,2.0,1.0,600.0,0.7342875003814697
11393,2.0,1.0,600.0,0.7358613610267639
11394,2.0,1.0,600.0,0.7251066565513611
11395,2.0,1.0,600.0,0.7345788478851318
11396,2.0,1.0,600.0,0.6924558877944946
11397,2.0,1.0,600.0,0.7581709027290344
11398,2.0,1.0,600.0,0.7763707041740417
11399,2.0,1.0,600.0,0.7485957145690918
11400,2.0,1.0,600.0,0.7675256133079529
11401,2.0,1.0,600.0,0.7103465795516968
11402,2.0,1.0,600.0,0.7185253500938416
11403,2.0,1.0,600.0,0.7478368878364563
11404,2.0,1.0,600.0,0.7671244740486145
11405,2.0,1.0,600.0,0.7549193501472473
11406,2.0,1.0,600.0,0.7811135649681091
11407,2.0,1.0,600.0,0.7491686344146729
11408,2.0,1.0,600.0,0.724139928817749
11409,2.0,1.0,600.0,0.7425237894058228
11410,2.0,1.0,600.0,0.724483847618103
11411,2.0,1.0,600.0,0.7230092287063599
11412,2.0,1.0,600.0,0.6810058355331421
11413,2.0,1.0,600.0,0.7354943156242371
11414,2.0,1.0,600.0,0.7466426491737366
11415,2.0,1.0,600.0,0.7690123915672302
11416,2.0,1.0,600.0,0.7565847635269165
11417,2.0,1.0,600.0,0.7603458762168884
11418,2.0,1.0,600.0,0.7602033019065857
11419,2.0,1.0,600.0,0.7427635192871094
11420,2.0,1.0,600.0,0.7437978982925415
11421,2.0,1.0,600.0,0.7385346293449402
11422,2.0,1.0,600.0,0.7890439033508301
11423,2.0,1.0,600.0,0.7356082797050476
11424,2.0,1.0,600.0,0.7553622126579285
11425,2.0,1.0,600.0,0.773459792137146
11426,2.0,1.0,600.0,0.7378737330436707
11427,2.0,1.0,600.0,0.7305614352226257
11428,2.0,1.0,600.0,0.7635983824729919
11429,2.0,1.0,600.0,0.7025172710418701
11430,2.0,1.0,600.0,0.7240227460861206
11431,2.0,1.0,600.0,0.7366513013839722
11432,2.0,1.0,600.0,0.7543646693229675
11433,2.0,1.0,600.0,0.7011317610740662
11434,2.0,1.0,600.0,0.734493613243103
11435,2.0,1.0,600.0,0.7417493462562561
11436,2.0,1.0,600.0,0.6894662976264954
11437,2.0,1.0,600.0,0.7627699375152588
11438,2.0,1.0,600.0,0.7428289651870728
11439,2.0,1.0,600.0,0.7892303466796875
11440,2.0,1.0,600.0,0.7547972798347473
11441,2.0,1.0,600.0,0.7597689628601074
11442,2.0,1.0,600.0,0.7349125146865845
11443,2.0,1.0,600.0,0.6853426694869995
11444,2.0,1.0,600.0,0.7356010675430298
11445,2.0,1.0,600.0,0.7334519624710083
11446,2.0,1.0,600.0,0.7058234810829163
11447,2.0,1.0,600.0,0.6984189748764038
11448,2.0,1.0,600.0,0.7275006771087646
11449,2.0,1.0,600.0,0.7407076954841614
11450,2.0,1.0,600.0,0.7154150605201721
11451,2.0,1.0,600.0,0.7705263495445251
11452,2.0,1.0,600.0,0.7257371544837952
11453,2.0,1.0,600.0,0.7073750495910645
11454,2.0,1.0,600.0,0.7421881556510925
11455,2.0,1.0,600.0,0.7769414782524109
11456,2.0,1.0,600.0,0.7351048588752747
11457,2.0,1.0,600.0,0.7226565480232239
11458,2.0,1.0,600.0,0.7649787068367004
11459,2.0,1.0,600.0,0.7449019551277161
11460,2.0,1.0,600.0,0.7051277160644531
11461,2.0,1.0,600.0,0.6938527226448059
11462,2.0,1.0,600.0,0.7486638426780701
11463,2.0,1.0,600.0,0.7238547801971436
11464,2.0,1.0,600.0,0.7512686252593994
11465,2.0,1.0,600.0,0.7292892336845398
11466,2.0,1.0,600.0,0.7412828803062439
11467,2.0,1.0,600.0,0.7679968476295471
11468,2.0,1.0,600.0,0.7589141130447388
11469,2.0,1.0,600.0,0.7345696091651917
11470,2.0,1.0,600.0,0.7775933146476746
11471,2.0,1.0,600.0,0.7367931604385376
11472,2.0,1.0,600.0,0.741696298122406
11473,2.0,1.0,600.0,0.7155148983001709
11474,2.0,1.0,600.0,0.7702265977859497
11475,2.0,1.0,600.0,0.7534038424491882
11476,2.0,1.0,600.0,0.7213830947875977
11477,2.0,1.0,600.0,0.727012574672699
11478,2.0,1.0,600.0,0.724534809589386
11479,2.0,1.0,600.0,0.7336238026618958
11480,2.0,1.0,600.0,0.7418714761734009
11481,2.0,1.0,600.0,0.7281418442726135
11482,2.0,1.0,600.0,0.7011464834213257
11483,2.0,1.0,600.0,0.7137003540992737
11484,2.0,1.0,600.0,0.7134650945663452
11485,2.0,1.0,600.0,0.7402855157852173
11486,2.0,1.0,600.0,0.7307721376419067
11487,2.0,1.0,600.0,0.7434315085411072
11488,2.0,1.0,600.0,0.7642773985862732
11489,2.0,1.0,600.0,0.7185948491096497
11490,2.0,1.0,600.0,0.7477190494537354
11491,2.0,1.0,600.0,0.7335455417633057
11492,2.0,1.0,600.0,0.7398702502250671
11493,2.0,1.0,600.0,0.7745762467384338
11494,2.0,1.0,600.0,0.7092028260231018
11495,2.0,1.0,600.0,0.7605511546134949
11496,2.0,1.0,600.0,0.7355119585990906
11497,2.0,1.0,600.0,0.7554001808166504
11498,2.0,1.0,600.0,0.7209948301315308
11499,2.0,1.0,600.0,0.7812564969062805
11500,2.0,2.0,600.0,0.781044602394104
11501,2.0,2.0,600.0,0.8446296453475952
11502,2.0,2.0,600.0,0.785801887512207
11503,2.0,2.0,600.0,0.8613349795341492
11504,2.0,2.0,600.0,0.8813037872314453
11505,2.0,2.0,600.0,0.8661594986915588
11506,2.0,2.0,600.0,0.8720147013664246
11507,2.0,2.0,600.0,0.8693869709968567
11508,2.0,2.0,600.0,0.8721201419830322
11509,2.0,2.0,600.0,0.8667070865631104
11510,2.0,2.0,600.0,0.807287335395813
11511,2.0,2.0,600.0,0.8825264573097229
11512,2.0,2.0,600.0,0.8861929178237915
11513,2.0,2.0,600.0,0.9207486510276794
11514,2.0,2.0,600.0,0.9059494733810425
11515,2.0,2.0,600.0,0.870151937007904
11516,2.0,2.0,600.0,0.9233595132827759
11517,2.0,2.0,600.0,0.8851816058158875
11518,2.0,2.0,600.0,0.8762921690940857
11519,2.0,2.0,600.0,0.900794267654419
11520,2.0,2.0,600.0,0.8807978630065918
11521,2.0,2.0,600.0,0.8713669180870056
11522,2.0,2.0,600.0,0.8900812268257141
11523,2.0,2.0,600.0,0.898978590965271
11524,2.0,2.0,600.0,0.8903521299362183
11525,2.0,2.0,600.0,0.865248441696167
11526,2.0,2.0,600.0,0.8994293808937073
11527,2.0,2.0,600.0,0.9345186948776245
11528,2.0,2.0,600.0,0.9068405032157898
11529,2.0,2.0,600.0,0.8878678679466248
11530,2.0,2.0,600.0,0.8684952259063721
11531,2.0,2.0,600.0,0.8717883825302124
11532,2.0,2.0,600.0,0.8759395480155945
11533,2.0,2.0,600.0,0.8521555662155151
11534,2.0,2.0,600.0,0.7919666767120361
11535,2.0,2.0,600.0,0.8804531097412109
11536,2.0,2.0,600.0,0.8353891968727112
11537,2.0,2.0,600.0,0.9031358361244202
11538,2.0,2.0,600.0,0.9245179891586304
11539,2.0,2.0,600.0,0.8493905663490295
11540,2.0,2.0,600.0,0.9378252625465393
11541,2.0,2.0,600.0,0.884843111038208
