E, tau, L, rho
2, 2, 200, 0.667342
2, 2, 200, 0.816979
2, 2, 100, 0.727128
2, 2, 100, 0.692336
2, 2, 100, 0.755279
2, 2, 100, 0.712632
2, 2, 100, 0.624292
2, 2, 100, 0.762383
2, 2, 100, 0.716038
2, 2, 100, 0.692298
2, 2, 100, 0.783125
2, 2, 100, 0.758006
2, 2, 100, 0.771853
2, 2, 100, 0.777529
2, 2, 100, 0.698602
2, 2, 100, 0.74509
2, 2, 100, 0.833828
2, 2, 100, 0.71285
2, 2, 100, 0.792192
2, 2, 100, 0.749965
2, 2, 100, 0.795468
2, 2, 100, 0.763832
2, 2, 100, 0.755191
2, 2, 100, 0.733331
2, 2, 100, 0.752849
2, 2, 100, 0.779081
2, 2, 100, 0.771588
2, 2, 100, 0.799174
2, 2, 100, 0.808895
2, 2, 100, 0.777624
2, 2, 100, 0.744589
2, 2, 100, 0.742084
2, 2, 100, 0.754628
2, 2, 100, 0.743138
2, 2, 100, 0.780316
2, 2, 100, 0.702898
2, 2, 100, 0.748186
2, 2, 100, 0.753392
2, 2, 100, 0.798794
2, 2, 100, 0.720441
2, 2, 100, 0.622
2, 2, 100, 0.753968
2, 2, 100, 0.800531
2, 2, 100, 0.761135
2, 2, 100, 0.802564
2, 2, 100, 0.748905
2, 2, 100, 0.735657
2, 2, 100, 0.801574
2, 2, 100, 0.727328
2, 2, 100, 0.777143
2, 2, 100, 0.727738
2, 2, 100, 0.755694
2, 2, 100, 0.761853
2, 2, 100, 0.745306
2, 2, 100, 0.756764
2, 2, 100, 0.718708
2, 2, 100, 0.741857
2, 2, 100, 0.812064
2, 2, 100, 0.759995
2, 2, 100, 0.763762
2, 2, 100, 0.716093
2, 2, 100, 0.767863
2, 2, 100, 0.726702
2, 2, 100, 0.78892
2, 2, 100, 0.820992
2, 2, 100, 0.768278
2, 2, 100, 0.775293
2, 2, 100, 0.766217
2, 2, 100, 0.750054
2, 2, 100, 0.722518
2, 2, 100, 0.793607
2, 2, 100, 0.671484
2, 2, 100, 0.780127
2, 2, 100, 0.790146
2, 2, 100, 0.753049
2, 2, 100, 0.824273
2, 2, 100, 0.758654
2, 2, 100, 0.738978
2, 2, 100, 0.720698
2, 2, 100, 0.740131
2, 2, 100, 0.756806
2, 2, 100, 0.790759
2, 2, 100, 0.787704
2, 2, 100, 0.774896
2, 2, 100, 0.788044
2, 2, 100, 0.77458
2, 2, 100, 0.802758
2, 2, 100, 0.772994
2, 2, 100, 0.773976
2, 2, 100, 0.757561
2, 2, 100, 0.779442
2, 2, 100, 0.756539
2, 2, 100, 0.771622
2, 2, 100, 0.817183
2, 2, 100, 0.788401
2, 2, 100, 0.730082
2, 2, 100, 0.739961
2, 2, 100, 0.737634
2, 2, 100, 0.730072
2, 2, 100, 0.828348
2, 2, 100, 0.747218
2, 2, 100, 0.731536
2, 2, 100, 0.785177
2, 2, 100, 0.761669
2, 2, 100, 0.760227
2, 2, 100, 0.755927
2, 2, 100, 0.8183
2, 2, 100, 0.78408
2, 2, 100, 0.730825
2, 2, 100, 0.72105
2, 2, 100, 0.799113
2, 2, 100, 0.706695
2, 2, 100, 0.736458
2, 2, 100, 0.730076
2, 2, 100, 0.781969
2, 2, 100, 0.805004
2, 2, 100, 0.790613
2, 2, 100, 0.774919
2, 2, 100, 0.737097
2, 2, 100, 0.736469
2, 2, 100, 0.781691
2, 2, 100, 0.752001
2, 2, 100, 0.756734
2, 2, 100, 0.745496
2, 2, 100, 0.73892
2, 2, 100, 0.688175
2, 2, 100, 0.78072
2, 2, 100, 0.785409
2, 2, 100, 0.791385
2, 2, 100, 0.729636
2, 2, 100, 0.733819
2, 2, 100, 0.725485
2, 2, 100, 0.785674
2, 2, 100, 0.771655
2, 2, 100, 0.764601
2, 2, 100, 0.76176
2, 2, 100, 0.740183
2, 2, 100, 0.714316
2, 2, 100, 0.662153
2, 2, 100, 0.747679
2, 2, 100, 0.773607
2, 2, 100, 0.802684
2, 2, 100, 0.847031
2, 2, 100, 0.784686
2, 2, 100, 0.755392
2, 2, 100, 0.725391
2, 2, 100, 0.742781
2, 2, 100, 0.704646
2, 2, 100, 0.817974
2, 2, 100, 0.720759
2, 2, 100, 0.746175
2, 2, 100, 0.743626
2, 2, 100, 0.771874
2, 2, 100, 0.679536
2, 2, 100, 0.720613
2, 2, 100, 0.710607
2, 2, 100, 0.748775
2, 2, 100, 0.757309
2, 2, 100, 0.70507
2, 2, 100, 0.873382
2, 2, 100, 0.78224
2, 2, 100, 0.736802
2, 2, 100, 0.715947
2, 2, 100, 0.783566
2, 2, 100, 0.772231
2, 2, 100, 0.766565
2, 2, 100, 0.740101
2, 2, 100, 0.80045
2, 2, 100, 0.731968
2, 2, 100, 0.838059
2, 2, 100, 0.732695
2, 2, 100, 0.786752
2, 2, 100, 0.769299
2, 2, 100, 0.770573
2, 2, 100, 0.811634
2, 2, 100, 0.711686
2, 2, 100, 0.779282
2, 2, 100, 0.748731
2, 2, 100, 0.819298
2, 2, 100, 0.787283
2, 2, 100, 0.74909
2, 2, 100, 0.742132
2, 2, 100, 0.778656
2, 2, 100, 0.83224
2, 2, 100, 0.798632
2, 2, 100, 0.773419
2, 2, 100, 0.757148
2, 2, 100, 0.77315
2, 2, 100, 0.715998
2, 2, 100, 0.799807
2, 2, 100, 0.765517
2, 2, 100, 0.728442
2, 2, 100, 0.786718
2, 2, 100, 0.743765
2, 2, 100, 0.759307
2, 2, 100, 0.7964
2, 2, 100, 0.68549
2, 2, 100, 0.673497
2, 2, 100, 0.744189
2, 2, 100, 0.727357
2, 2, 100, 0.781145
2, 2, 100, 0.733292
2, 2, 100, 0.750878
2, 2, 100, 0.768899
2, 2, 100, 0.74876
2, 2, 100, 0.710625
2, 2, 100, 0.737333
2, 2, 100, 0.733907
2, 2, 100, 0.754134
2, 2, 100, 0.731277
2, 2, 100, 0.770366
2, 2, 100, 0.726008
2, 2, 100, 0.734698
2, 2, 100, 0.721049
2, 2, 100, 0.81746
2, 2, 100, 0.64408
2, 2, 100, 0.808104
2, 2, 100, 0.807314
2, 2, 100, 0.723577
2, 2, 100, 0.758014
2, 2, 100, 0.777006
2, 2, 100, 0.747448
2, 2, 100, 0.721237
2, 2, 100, 0.736327
2, 2, 100, 0.769971
2, 2, 100, 0.760082
2, 2, 100, 0.758929
2, 2, 100, 0.756397
2, 2, 100, 0.726069
2, 2, 100, 0.736424
2, 2, 100, 0.761553
2, 2, 100, 0.750226
2, 2, 100, 0.758566
2, 2, 100, 0.653264
2, 2, 100, 0.805249
2, 2, 100, 0.7684
2, 2, 100, 0.730102
2, 2, 100, 0.80703
2, 2, 100, 0.807877
2, 2, 100, 0.759062
2, 2, 100, 0.793723
2, 2, 100, 0.751041
2, 2, 100, 0.753568
2, 2, 100, 0.76164
2, 2, 100, 0.730816
2, 2, 100, 0.773428
2, 2, 100, 0.729722
2, 2, 100, 0.738917
2, 2, 100, 0.742862
2, 2, 100, 0.77568
2, 2, 100, 0.735219
2, 2, 100, 0.771713
2, 2, 300, 0.802753
2, 2, 300, 0.84465
2, 2, 300, 0.82628
2, 2, 300, 0.792332
2, 2, 300, 0.775593
2, 2, 300, 0.807783
2, 2, 300, 0.788842
2, 2, 300, 0.827122
2, 2, 300, 0.845931
2, 2, 300, 0.832639
2, 2, 300, 0.818975
2, 2, 300, 0.794547
2, 2, 300, 0.841186
2, 2, 300, 0.908118
2, 2, 300, 0.89704
2, 2, 300, 0.81724
2, 2, 300, 0.859472
2, 2, 300, 0.852478
2, 2, 300, 0.871636
2, 2, 300, 0.870379
2, 2, 300, 0.741944
2, 2, 300, 0.835878
2, 2, 300, 0.834205
2, 2, 300, 0.859835
2, 2, 300, 0.822228
2, 2, 300, 0.863709
2, 2, 300, 0.853042
2, 2, 300, 0.872093
2, 2, 300, 0.857669
2, 2, 300, 0.766889
2, 2, 300, 0.823763
2, 2, 300, 0.841966
2, 2, 300, 0.883691
2, 2, 300, 0.82171
2, 2, 300, 0.80319
2, 2, 300, 0.867359
2, 2, 300, 0.808733
2, 2, 300, 0.87873
2, 2, 300, 0.820527
2, 2, 300, 0.827747
2, 2, 300, 0.819882
2, 2, 300, 0.841664
2, 2, 300, 0.778267
2, 2, 300, 0.838839
2, 2, 300, 0.79764
2, 2, 300, 0.831473
2, 2, 300, 0.771036
2, 2, 300, 0.820094
2, 2, 300, 0.741142
2, 2, 300, 0.784576
2, 2, 300, 0.80793
2, 2, 300, 0.824192
2, 2, 300, 0.741259
2, 2, 300, 0.847504
2, 2, 300, 0.741642
2, 2, 300, 0.808191
2, 2, 300, 0.842055
2, 2, 300, 0.788817
2, 2, 300, 0.822833
2, 2, 300, 0.832112
2, 2, 300, 0.820454
2, 2, 300, 0.74912
2, 2, 300, 0.792992
2, 2, 300, 0.848666
2, 2, 300, 0.817618
2, 2, 300, 0.861055
2, 2, 300, 0.851593
2, 2, 300, 0.812099
2, 2, 300, 0.85307
2, 2, 300, 0.797986
2, 2, 300, 0.81983
2, 2, 300, 0.784557
2, 2, 300, 0.823355
2, 2, 300, 0.773732
2, 2, 300, 0.895324
2, 2, 300, 0.768151
2, 2, 300, 0.792608
2, 2, 300, 0.857815
2, 2, 300, 0.773082
2, 2, 300, 0.725964
2, 2, 300, 0.846556
2, 2, 300, 0.817989
2, 2, 300, 0.850274
2, 2, 300, 0.81371
2, 2, 300, 0.809562
2, 2, 300, 0.843864
2, 2, 300, 0.809663
2, 2, 300, 0.773714
2, 2, 300, 0.795143
2, 2, 300, 0.817387
2, 2, 300, 0.854626
2, 2, 300, 0.864402
2, 2, 300, 0.781417
2, 2, 300, 0.77972
2, 2, 300, 0.835911
2, 2, 300, 0.848936
2, 2, 300, 0.75704
2, 2, 300, 0.885883
2, 2, 300, 0.784254
2, 2, 300, 0.783711
2, 2, 300, 0.832211
2, 2, 300, 0.745024
2, 2, 300, 0.812513
2, 2, 300, 0.789038
2, 2, 300, 0.8641
2, 2, 300, 0.783128
2, 2, 300, 0.78303
2, 2, 300, 0.889638
2, 2, 300, 0.852998
2, 2, 300, 0.804083
2, 2, 300, 0.784696
2, 2, 300, 0.820249
2, 2, 300, 0.751431
2, 2, 300, 0.726397
2, 2, 300, 0.817362
2, 2, 300, 0.84857
2, 2, 300, 0.841487
2, 2, 300, 0.813419
2, 2, 300, 0.860254
2, 2, 300, 0.823005
2, 2, 300, 0.882201
2, 2, 300, 0.883398
2, 2, 300, 0.743006
2, 2, 300, 0.781392
2, 2, 300, 0.830534
2, 2, 300, 0.796202
2, 2, 300, 0.813525
2, 2, 300, 0.795098
2, 2, 300, 0.817693
2, 2, 300, 0.786542
2, 2, 300, 0.839083
2, 2, 300, 0.808036
2, 2, 300, 0.829533
2, 2, 300, 0.785195
2, 2, 300, 0.883191
2, 2, 300, 0.874702
2, 2, 300, 0.818266
2, 2, 300, 0.782658
2, 2, 300, 0.848122
2, 2, 300, 0.75772
2, 2, 300, 0.895541
2, 2, 300, 0.79416
2, 2, 300, 0.826611
2, 2, 300, 0.847189
2, 2, 300, 0.892898
2, 2, 300, 0.860634
2, 2, 300, 0.836366
2, 2, 300, 0.905359
2, 2, 300, 0.886467
2, 2, 300, 0.827952
2, 2, 300, 0.827732
2, 2, 300, 0.770331
2, 2, 300, 0.800421
2, 2, 300, 0.848519
2, 2, 300, 0.779796
2, 2, 300, 0.799628
2, 2, 300, 0.814692
2, 2, 300, 0.841949
2, 2, 300, 0.762711
2, 2, 300, 0.855909
2, 2, 300, 0.810673
2, 2, 300, 0.82717
2, 2, 300, 0.835185
2, 2, 300, 0.849735
2, 2, 300, 0.826476
2, 2, 300, 0.777162
2, 2, 300, 0.831083
2, 2, 300, 0.768823
2, 2, 300, 0.804333
2, 2, 300, 0.761628
2, 2, 300, 0.832889
2, 2, 300, 0.743732
2, 2, 300, 0.846009
2, 2, 300, 0.762843
2, 2, 300, 0.864914
2, 2, 300, 0.839998
2, 2, 300, 0.767562
2, 2, 300, 0.829261
2, 2, 300, 0.801591
2, 2, 300, 0.762931
2, 2, 300, 0.899923
2, 2, 300, 0.852419
2, 2, 300, 0.825177
2, 2, 300, 0.782985
2, 2, 300, 0.920139
2, 2, 300, 0.811614
2, 2, 300, 0.788973
2, 2, 300, 0.833931
2, 2, 300, 0.837176
2, 2, 300, 0.818619
2, 2, 300, 0.786708
2, 2, 300, 0.74163
2, 2, 300, 0.903882
2, 2, 300, 0.785779
2, 2, 300, 0.806357
2, 2, 300, 0.792756
2, 2, 300, 0.837668
2, 2, 300, 0.829838
2, 2, 300, 0.80035
2, 2, 300, 0.762984
2, 2, 300, 0.78828
2, 2, 300, 0.831021
2, 2, 300, 0.798471
2, 2, 300, 0.865546
2, 2, 300, 0.82102
2, 2, 300, 0.701484
2, 2, 300, 0.861133
2, 2, 300, 0.883416
2, 2, 300, 0.827667
2, 2, 300, 0.820925
2, 2, 300, 0.772583
2, 2, 300, 0.792879
2, 2, 300, 0.805174
2, 2, 300, 0.817565
2, 2, 300, 0.853055
2, 2, 300, 0.78261
2, 2, 300, 0.841849
2, 2, 300, 0.851235
2, 2, 300, 0.83286
2, 2, 300, 0.785887
2, 2, 300, 0.758076
2, 2, 300, 0.776982
2, 2, 300, 0.829564
2, 2, 300, 0.804279
2, 2, 300, 0.80729
2, 2, 300, 0.757031
2, 2, 300, 0.792582
2, 2, 300, 0.823541
2, 2, 300, 0.840598
2, 2, 300, 0.788995
2, 2, 300, 0.848547
2, 2, 300, 0.808684
2, 2, 300, 0.792071
2, 2, 300, 0.832029
2, 2, 300, 0.729492
2, 2, 300, 0.795183
2, 2, 300, 0.829544
2, 2, 300, 0.865205
2, 2, 300, 0.80955
2, 2, 300, 0.850204
2, 2, 300, 0.855246
2, 2, 300, 0.855483
2, 2, 300, 0.894139
2, 2, 300, 0.840378
2, 2, 300, 0.811987
2, 2, 300, 0.821102
2, 2, 300, 0.827014
2, 2, 300, 0.820582
2, 2, 300, 0.843591
2, 2, 300, 0.748861
2, 2, 400, 0.855721
2, 2, 400, 0.887568
2, 2, 400, 0.885861
2, 2, 400, 0.891128
2, 2, 400, 0.909931
2, 2, 400, 0.859775
2, 2, 400, 0.82935
2, 2, 400, 0.8172
2, 2, 400, 0.880596
2, 2, 400, 0.829723
2, 2, 400, 0.866452
2, 2, 400, 0.883662
2, 2, 400, 0.88224
2, 2, 400, 0.789951
2, 2, 400, 0.855616
2, 2, 400, 0.826534
2, 2, 400, 0.868192
2, 2, 400, 0.879816
2, 2, 400, 0.78567
2, 2, 400, 0.89385
2, 2, 400, 0.768209
2, 2, 400, 0.758608
2, 2, 400, 0.86805
2, 2, 400, 0.84869
2, 2, 400, 0.781554
2, 2, 400, 0.890597
2, 2, 400, 0.878793
2, 2, 400, 0.881602
2, 2, 400, 0.80115
2, 2, 400, 0.830688
2, 2, 400, 0.836546
2, 2, 400, 0.830359
2, 2, 400, 0.825781
2, 2, 400, 0.894386
2, 2, 400, 0.810267
2, 2, 400, 0.754624
2, 2, 400, 0.771274
2, 2, 400, 0.818349
2, 2, 400, 0.795621
2, 2, 400, 0.828818
2, 2, 400, 0.861959
2, 2, 400, 0.889131
2, 2, 400, 0.912654
2, 2, 400, 0.82594
2, 2, 400, 0.847602
2, 2, 400, 0.843187
2, 2, 400, 0.782131
2, 2, 400, 0.857027
2, 2, 400, 0.880141
2, 2, 400, 0.882977
2, 2, 400, 0.840976
2, 2, 400, 0.844051
2, 2, 400, 0.781722
2, 2, 400, 0.830789
2, 2, 400, 0.867541
2, 2, 400, 0.852582
2, 2, 400, 0.792747
2, 2, 400, 0.847907
2, 2, 400, 0.850774
2, 2, 400, 0.841099
2, 2, 400, 0.864612
2, 2, 400, 0.82408
2, 2, 400, 0.852869
2, 2, 400, 0.891563
2, 2, 400, 0.841114
2, 2, 400, 0.867152
2, 2, 400, 0.851542
2, 2, 400, 0.845997
2, 2, 400, 0.817136
2, 2, 400, 0.779714
2, 2, 400, 0.818249
2, 2, 400, 0.851063
2, 2, 400, 0.76968
2, 2, 400, 0.870733
2, 2, 400, 0.904789
2, 2, 400, 0.818049
2, 2, 400, 0.846663
2, 2, 400, 0.805448
2, 2, 400, 0.817796
2, 2, 400, 0.892502
2, 2, 400, 0.837273
2, 2, 400, 0.845163
2, 2, 400, 0.813874
2, 2, 400, 0.899409
2, 2, 400, 0.873424
2, 2, 400, 0.840862
2, 2, 400, 0.851156
2, 2, 400, 0.851665
2, 2, 400, 0.822397
2, 2, 400, 0.832815
2, 2, 400, 0.842875
2, 2, 400, 0.835764
2, 2, 400, 0.877094
2, 2, 400, 0.903891
2, 2, 400, 0.843156
2, 2, 400, 0.844103
2, 2, 400, 0.858142
2, 2, 400, 0.847073
2, 2, 400, 0.790672
2, 2, 400, 0.897714
2, 2, 400, 0.887142
2, 2, 400, 0.731337
2, 2, 400, 0.912515
2, 2, 400, 0.844391
2, 2, 400, 0.744764
2, 2, 400, 0.85609
2, 2, 400, 0.869042
2, 2, 400, 0.872802
2, 2, 400, 0.845268
2, 2, 400, 0.843246
2, 2, 400, 0.827432
2, 2, 400, 0.832571
2, 2, 400, 0.82175
2, 2, 400, 0.912424
2, 2, 400, 0.827264
2, 2, 400, 0.794744
2, 2, 400, 0.794388
2, 2, 400, 0.891269
2, 2, 400, 0.887961
2, 2, 400, 0.834552
2, 2, 400, 0.82826
2, 2, 400, 0.825259
2, 2, 400, 0.842659
2, 2, 400, 0.869688
2, 2, 400, 0.833002
2, 2, 400, 0.862963
2, 2, 400, 0.800696
2, 2, 400, 0.839531
2, 2, 400, 0.83508
2, 2, 400, 0.884583
2, 2, 400, 0.853727
2, 2, 400, 0.897353
2, 2, 400, 0.839981
2, 2, 400, 0.85787
2, 2, 400, 0.803805
2, 2, 400, 0.87562
2, 2, 400, 0.866157
2, 2, 400, 0.850278
2, 2, 400, 0.843912
2, 2, 400, 0.836319
2, 2, 400, 0.857591
2, 2, 400, 0.793672
2, 2, 400, 0.8803
2, 2, 400, 0.901977
2, 2, 400, 0.848237
2, 2, 400, 0.86334
2, 2, 400, 0.84727
2, 2, 400, 0.76517
2, 2, 400, 0.80545
2, 2, 400, 0.808097
2, 2, 400, 0.78494
2, 2, 400, 0.800921
2, 2, 400, 0.834372
2, 2, 400, 0.855338
2, 2, 400, 0.808489
2, 2, 400, 0.863059
2, 2, 400, 0.813524
2, 2, 400, 0.868939
2, 2, 400, 0.841286
2, 2, 400, 0.846619
2, 2, 400, 0.86928
2, 2, 400, 0.845055
2, 2, 400, 0.851862
2, 2, 400, 0.863449
2, 2, 400, 0.871312
2, 2, 400, 0.85325
2, 2, 400, 0.870772
2, 2, 400, 0.786367
2, 2, 400, 0.886708
2, 2, 400, 0.849727
2, 2, 400, 0.846497
2, 2, 400, 0.83377
2, 2, 400, 0.812451
2, 2, 400, 0.88347
2, 2, 400, 0.859158
2, 2, 400, 0.854281
2, 2, 400, 0.873447
2, 2, 400, 0.805443
2, 2, 400, 0.820408
2, 2, 400, 0.814445
2, 2, 400, 0.753595
2, 2, 400, 0.86767
2, 2, 400, 0.901868
2, 2, 400, 0.826114
2, 2, 400, 0.858221
2, 2, 400, 0.802942
2, 2, 400, 0.861459
2, 2, 400, 0.847499
2, 2, 400, 0.855524
2, 2, 400, 0.849073
2, 2, 400, 0.920891
2, 2, 400, 0.804417
2, 2, 400, 0.84151
2, 2, 400, 0.807342
2, 2, 400, 0.783092
2, 2, 400, 0.853164
2, 2, 400, 0.829457
2, 2, 400, 0.84659
2, 2, 400, 0.914994
2, 2, 400, 0.847956
2, 2, 400, 0.882357
2, 2, 400, 0.872425
2, 2, 400, 0.852598
2, 2, 400, 0.789227
2, 2, 400, 0.797475
2, 2, 400, 0.803804
2, 2, 400, 0.8455
2, 2, 400, 0.890438
2, 2, 400, 0.868643
2, 2, 400, 0.860597
2, 2, 400, 0.768666
2, 2, 400, 0.845818
2, 2, 400, 0.903022
2, 2, 400, 0.84012
2, 2, 400, 0.81037
2, 2, 400, 0.880981
2, 2, 400, 0.863608
2, 2, 400, 0.903549
2, 2, 400, 0.864066
2, 2, 400, 0.853494
2, 2, 400, 0.814202
2, 2, 400, 0.837006
2, 2, 400, 0.894904
2, 2, 400, 0.827983
2, 2, 400, 0.777405
2, 2, 400, 0.855925
2, 2, 400, 0.879162
2, 2, 400, 0.886434
2, 2, 400, 0.860848
2, 2, 400, 0.79408
2, 2, 400, 0.823793
2, 2, 400, 0.866496
2, 2, 400, 0.844001
2, 2, 400, 0.833762
2, 2, 400, 0.883488
2, 2, 400, 0.834984
2, 2, 400, 0.810098
2, 2, 400, 0.797623
2, 2, 400, 0.844113
2, 2, 400, 0.887835
2, 2, 400, 0.835251
2, 2, 400, 0.879559
2, 2, 400, 0.845903
2, 2, 400, 0.865335
2, 2, 400, 0.833061
2, 2, 400, 0.814196
2, 2, 400, 0.807527
2, 2, 400, 0.866396
2, 2, 400, 0.875874
2, 2, 400, 0.842749
2, 2, 500, 0.87866
2, 2, 500, 0.819914
2, 2, 500, 0.835144
2, 2, 500, 0.883563
2, 2, 500, 0.838299
2, 2, 500, 0.888665
2, 2, 500, 0.841502
2, 2, 500, 0.796163
2, 2, 500, 0.883584
2, 2, 500, 0.87945
2, 2, 500, 0.820228
2, 2, 500, 0.901186
2, 2, 500, 0.851778
2, 2, 500, 0.914509
2, 2, 500, 0.90249
2, 2, 500, 0.916458
2, 2, 500, 0.846646
2, 2, 500, 0.841743
2, 2, 500, 0.900293
2, 2, 500, 0.800768
2, 2, 500, 0.815657
2, 2, 500, 0.875494
2, 2, 500, 0.828051
2, 2, 500, 0.852492
2, 2, 500, 0.891271
2, 2, 500, 0.887602
2, 2, 500, 0.867045
2, 2, 500, 0.856654
2, 2, 500, 0.869988
2, 2, 500, 0.859791
2, 2, 500, 0.918354
2, 2, 500, 0.79957
2, 2, 500, 0.839024
2, 2, 500, 0.810146
2, 2, 500, 0.879831
2, 2, 500, 0.829284
2, 2, 500, 0.839109
2, 2, 500, 0.829194
2, 2, 500, 0.929256
2, 2, 500, 0.894313
2, 2, 500, 0.908019
2, 2, 500, 0.838442
2, 2, 500, 0.87093
2, 2, 500, 0.906309
2, 2, 500, 0.862708
2, 2, 500, 0.897184
2, 2, 500, 0.880635
2, 2, 500, 0.896216
2, 2, 500, 0.829144
2, 2, 500, 0.86049
2, 2, 500, 0.903684
2, 2, 500, 0.908878
2, 2, 500, 0.904551
2, 2, 500, 0.868738
2, 2, 500, 0.867774
2, 2, 500, 0.915283
2, 2, 500, 0.856943
2, 2, 500, 0.90439
2, 2, 500, 0.802135
2, 2, 500, 0.853646
2, 2, 500, 0.865278
2, 2, 500, 0.827794
2, 2, 500, 0.853459
2, 2, 500, 0.852158
2, 2, 500, 0.888829
2, 2, 500, 0.89281
2, 2, 500, 0.844858
2, 2, 500, 0.843962
2, 2, 500, 0.869756
2, 2, 500, 0.913426
2, 2, 500, 0.878856
2, 2, 500, 0.795792
2, 2, 500, 0.884145
2, 2, 500, 0.861776
2, 2, 500, 0.867549
2, 2, 500, 0.898093
2, 2, 500, 0.889413
2, 2, 500, 0.911906
2, 2, 500, 0.920723
2, 2, 500, 0.867298
2, 2, 500, 0.890598
2, 2, 500, 0.839933
2, 2, 500, 0.878148
2, 2, 500, 0.847778
2, 2, 500, 0.849815
2, 2, 500, 0.864446
2, 2, 500, 0.820705
2, 2, 500, 0.884695
2, 2, 500, 0.871295
2, 2, 500, 0.835979
2, 2, 500, 0.858673
2, 2, 500, 0.888593
2, 2, 500, 0.844203
2, 2, 500, 0.868862
2, 2, 500, 0.857095
2, 2, 500, 0.911766
2, 2, 500, 0.84289
2, 2, 500, 0.886807
2, 2, 500, 0.84576
2, 2, 500, 0.830787
2, 2, 500, 0.890899
2, 2, 500, 0.855449
2, 2, 500, 0.837375
2, 2, 500, 0.861917
2, 2, 500, 0.809049
2, 2, 500, 0.847589
2, 2, 500, 0.892626
2, 2, 500, 0.860935
2, 2, 500, 0.866856
2, 2, 500, 0.891265
2, 2, 500, 0.867036
2, 2, 500, 0.825329
2, 2, 500, 0.875771
2, 2, 500, 0.891068
2, 2, 500, 0.803593
2, 2, 500, 0.799698
2, 2, 500, 0.882208
2, 2, 500, 0.876545
2, 2, 500, 0.879715
2, 2, 500, 0.824387
2, 2, 500, 0.816363
2, 2, 500, 0.839258
2, 2, 500, 0.867533
2, 2, 500, 0.92679
2, 2, 500, 0.884807
2, 2, 500, 0.935485
2, 2, 500, 0.837461
2, 2, 500, 0.845935
2, 2, 500, 0.875273
2, 2, 500, 0.898727
2, 2, 500, 0.875532
2, 2, 500, 0.893036
2, 2, 500, 0.858558
2, 2, 500, 0.87648
2, 2, 500, 0.865416
2, 2, 500, 0.834476
2, 2, 500, 0.896336
2, 2, 500, 0.901951
2, 2, 500, 0.897881
2, 2, 500, 0.879849
2, 2, 500, 0.897425
2, 2, 500, 0.873099
2, 2, 500, 0.858088
2, 2, 500, 0.898659
2, 2, 500, 0.829221
2, 2, 500, 0.884348
2, 2, 500, 0.836198
2, 2, 500, 0.862592
2, 2, 500, 0.897945
2, 2, 500, 0.894
2, 2, 500, 0.833992
2, 2, 500, 0.876841
2, 2, 500, 0.780784
2, 2, 500, 0.909234
2, 2, 500, 0.897901
2, 2, 500, 0.85348
2, 2, 500, 0.904253
2, 2, 500, 0.788767
2, 2, 500, 0.902528
2, 2, 500, 0.872189
2, 2, 500, 0.853973
2, 2, 500, 0.893399
2, 2, 500, 0.865068
2, 2, 500, 0.774333
2, 2, 500, 0.875352
2, 2, 500, 0.802438
2, 2, 500, 0.815275
2, 2, 500, 0.88678
2, 2, 500, 0.846822
2, 2, 500, 0.877409
2, 2, 500, 0.846896
2, 2, 500, 0.885982
2, 2, 500, 0.839704
2, 2, 500, 0.85703
2, 2, 500, 0.831525
2, 2, 500, 0.916283
2, 2, 500, 0.869668
2, 2, 500, 0.868413
2, 2, 500, 0.844682
2, 2, 500, 0.84966
2, 2, 500, 0.74922
2, 2, 500, 0.844873
2, 2, 500, 0.920729
2, 2, 500, 0.853133
2, 2, 500, 0.888503
2, 2, 500, 0.910853
2, 2, 500, 0.85088
2, 2, 500, 0.907619
2, 2, 500, 0.768235
2, 2, 500, 0.850854
2, 2, 500, 0.842041
2, 2, 500, 0.907969
2, 2, 500, 0.758518
2, 2, 500, 0.82578
2, 2, 500, 0.862737
2, 2, 500, 0.870756
2, 2, 500, 0.771154
2, 2, 500, 0.910837
2, 2, 500, 0.865927
2, 2, 500, 0.902272
2, 2, 500, 0.842436
2, 2, 500, 0.880323
2, 2, 500, 0.832894
2, 2, 500, 0.834759
2, 2, 500, 0.890553
2, 2, 500, 0.893631
2, 2, 500, 0.869224
2, 2, 500, 0.908248
2, 2, 500, 0.904792
2, 2, 500, 0.921146
2, 2, 500, 0.802085
2, 2, 500, 0.844663
2, 2, 500, 0.807875
2, 2, 500, 0.824116
2, 2, 500, 0.852205
2, 2, 500, 0.863754
2, 2, 500, 0.846193
2, 2, 500, 0.859478
2, 2, 500, 0.832564
2, 2, 500, 0.857793
2, 2, 500, 0.865547
2, 2, 500, 0.81677
2, 2, 500, 0.81313
2, 2, 500, 0.881812
2, 2, 500, 0.812587
2, 2, 500, 0.929143
2, 2, 500, 0.955901
2, 2, 500, 0.875953
2, 2, 500, 0.917702
2, 2, 500, 0.867506
2, 2, 500, 0.863295
2, 2, 500, 0.847236
2, 2, 500, 0.816882
2, 2, 500, 0.863635
2, 2, 500, 0.88561
2, 2, 500, 0.885734
2, 2, 500, 0.878243
2, 2, 500, 0.807345
2, 2, 500, 0.879536
2, 2, 500, 0.817939
2, 2, 500, 0.8772
2, 2, 500, 0.885104
2, 2, 500, 0.828586
2, 2, 500, 0.911602
2, 2, 500, 0.881322
2, 2, 500, 0.889452
2, 2, 500, 0.897772
