"E","tau","L","rho"
"3","1","700","0.8434405055170815"
"3","1","700","0.8732327423091769"
"3","1","700","0.8696896486227169"
"3","1","700","0.8354226000117831"
"3","1","700","0.8636337958422953"
"3","1","700","0.8336755764109951"
"3","1","700","0.8467257960580545"
"3","1","700","0.8361168313450654"
"3","1","700","0.8456941952986491"
"3","1","700","0.865258213055214"
"3","1","700","0.8560292623423046"
"3","1","800","0.859346119012433"
"3","1","800","0.8783984611416137"
"3","1","800","0.8596532979832778"
"3","1","800","0.8812331602380891"
"3","1","800","0.838126305257573"
"3","1","800","0.859693120233102"
"3","1","800","0.8700562956407302"
"3","1","800","0.8805318647168593"
"3","1","800","0.8805574153056404"
"3","1","800","0.818339611630941"
"3","1","800","0.8787990960710372"
"3","1","800","0.8660878699678091"
"3","1","800","0.8132219773525722"
"3","1","800","0.8580059309379656"
"3","1","800","0.8612483002878369"
"3","1","800","0.8343399045422312"
"3","1","800","0.8613330602686381"
"3","1","800","0.8403788103585992"
"3","1","800","0.8617700346869425"
"3","1","800","0.8766305389946324"
"3","1","800","0.8853254387212809"
"3","1","800","0.8598032841591886"
"3","1","800","0.868433855235388"
"3","1","800","0.8785359265687992"
"3","1","800","0.8811633908511052"
"3","1","800","0.8955543660739775"
"3","1","800","0.8424883917030008"
"3","1","800","0.8846917826345921"
"3","1","800","0.8732905176633255"
"3","1","800","0.86667474296237"
"3","1","800","0.8683539845415976"
"3","1","800","0.880174681236396"
"3","1","800","0.861887370319448"
"3","1","800","0.8523993935864633"
"3","1","800","0.8969596975881123"
"3","1","800","0.8703189163772735"
"3","1","800","0.8164066667944815"
"3","1","800","0.8767423291700841"
"3","1","800","0.8839022562817438"
"3","1","800","0.8820013465117541"
"3","1","800","0.853984695261273"
"3","1","800","0.9051265761834494"
"3","1","800","0.8730300832648598"
"3","1","800","0.8758773396464046"
"3","1","800","0.8713860094258535"
"3","1","800","0.8726979619776005"
"3","1","800","0.8945738543980396"
"3","1","800","0.8586283226878216"
"3","1","800","0.8836886398437533"
"3","1","800","0.8642841216640409"
